time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_11:30:36.968,-170,-1094,3654,697,-1123,-1270
2017-01-13_11:30:36.972,-120,-1099,3726,740,-1088,-1328
2017-01-13_11:30:36.975,-101,-1028,3731,737,-1109,-1355
2017-01-13_11:30:36.979,-26,-1025,3768,686,-1111,-1371
2017-01-13_11:30:36.982,-57,-964,3715,651,-1137,-1365
2017-01-13_11:30:36.986,7,-986,3698,657,-1160,-1340
2017-01-13_11:30:36.990,55,-978,3677,640,-1097,-1366
2017-01-13_11:30:36.993,196,-911,3669,658,-1121,-1364
2017-01-13_11:30:36.997,251,-922,3702,655,-1081,-1413
2017-01-13_11:30,337,-875,3684,646,-1096,-1403
2017-01-13_11:30:37.004,411,-911,3680,642,-1057,-1403
2017-01-13_11:30:37.008,507,-870,3702,623,-1032,-1416
2017-01-13_11:30:37.011,569,-871,3710,590,-989,-1453
2017-01-13_11:30:37.015,659,-840,3702,609,-960,-1479
2017-01-13_11:30:37.019,669,-855,3762,632,-917,-1464
2017-01-13_11:30:37.023,747,-819,3731,626,-909,-1489
2017-01-13_11:30:37.026,798,-747,3766,603,-871,-1543
2017-01-13_11:30:37.030,824,-647,3717,567,-834,-1784
2017-01-13_11:30:37.033,856,-642,3788,536,-804,-1549
2017-01-13_11:30:37.037,898,-580,3749,259,-777,-1287
2017-01-13_11:30:37.041,884,-588,3770,512,-741,-1547
2017-01-13_11:30:37.044,916,-576,3837,501,-705,-1486
2017-01-13_11:30:37.048,921,-574,3808,264,-675,-1456
2017-01-13_11:30:37.052,1021,-515,3818,497,-626,-1419
2017-01-13_11:30:37.055,1047,-403,3804,449,-600,-1402
2017-01-13_11:30:37.059,1124,-392,3824,404,-571,-1361
2017-01-13_11:30:37.062,1129,-357,3782,329,-519,-1370
2017-01-13_11:30:37.066,1171,-291,3786,326,-484,-1351
2017-01-13_11:30:37.070,1168,-224,3692,481,-425,-1518
2017-01-13_11:30:37.073,1117,-261,3790,236,-414,-1262
2017-01-13_11:30:37.077,1063,-419,3862,219,-390,-1210
2017-01-13_11:30:37.080,1193,-362,4046,225,-386,-1201
2017-01-13_11:30:37.084,1194,-246,3823,190,-308,-1164
2017-01-13_11:30:37.088,1338,-141,3853,104,-246,-1187
2017-01-13_11:30:37.091,1305,-56,3839,68,-175,-1111
2017-01-13_11:30:37.095,1355,-240,3794,17,-66,-1089
2017-01-13_11:30:37.098,1273,34,3663,-54,-8,-1067
2017-01-13_11:30:37.102,1211,-46,3721,-56,244,-1062
2017-01-13_11:30:37.106,1075,-239,3755,-54,8,-994
2017-01-13_11:30:37.109,1141,-224,3617,-119,30,-957
2017-01-13_11:30:37.113,1169,-69,3804,-147,66,-865
2017-01-13_11:30:37.116,1098,-21,3844,-189,63,-891
2017-01-13_11:30:37.120,1263,33,3811,-234,80,-811
2017-01-13_11:30:37.123,1003,69,3728,-241,92,-761
2017-01-13_11:30:37.127,1079,43,3785,-285,149,-665
2017-01-13_11:30:37.131,1066,-61,3827,-319,160,-611
2017-01-13_11:30:37.134,926,-99,3902,-340,162,-282
2017-01-13_11:30:37.137,894,-114,3914,-390,157,-440
2017-01-13_11:30:37.141,872,-123,3930,-412,172,-329
2017-01-13_11:30:37.145,859,-99,3885,-447,168,-215
2017-01-13_11:30:37.148,848,-131,3945,-441,152,-92
2017-01-13_11:30:37.152,806,-200,3975,-720,151,28
2017-01-13_11:30:37.155,704,-201,4026,-553,138,157
2017-01-13_11:30:37.159,682,-183,3981,-594,110,287
2017-01-13_11:30:37.163,723,-262,3966,-648,100,413
2017-01-13_11:30:37.166,522,-247,3944,-723,119,533
2017-01-13_11:30:37.170,854,-273,3953,-754,140,645
2017-01-13_11:30:37.174,882,-279,3977,-537,147,722
2017-01-13_11:30:37.177,894,-332,3952,-794,173,774
2017-01-13_11:30:37.181,958,-391,3971,-819,193,799
2017-01-13_11:30:37.184,936,-397,3953,-873,244,910
2017-01-13_11:30:37.188,973,-415,3946,-896,261,963
2017-01-13_11:30:37.192,920,-407,3885,-925,311,963
2017-01-13_11:30:37.195,879,-412,3862,-946,327,1006
2017-01-13_11:30:37.199,883,-481,3847,-946,359,787
2017-01-13_11:30:37.202,929,-497,3813,-951,353,793
2017-01-13_11:30:37.206,887,-454,3763,-972,390,1266
2017-01-13_11:30:37.210,899,-508,3775,-1049,393,769
2017-01-13_11:30:37.213,883,-580,3762,-1050,415,1018
2017-01-13_11:30:37.217,905,-639,3730,-1093,439,1003
2017-01-13_11:30:37.221,844,-709,3757,-1078,470,988
2017-01-13_11:30:37.224,929,-804,3781,-1066,493,1018
2017-01-13_11:30:37.228,872,-898,3724,-1044,536,985
2017-01-13_11:30:37.231,870,-932,3766,-1051,571,962
2017-01-13_11:30:37.236,825,-960,3685,-1041,596,952
2017-01-13_11:30:37.239,761,-1034,3721,-1070,623,939
2017-01-13_11:30:37.243,671,-1185,3711,-1071,624,955
2017-01-13_11:30:37.247,629,-1048,3746,-1003,643,988
2017-01-13_11:30:37.250,584,-1352,3761,-973,658,774
2017-01-13_11:30:37.254,532,-1425,3754,-948,690,1047
2017-01-13_11:30:37.257,438,-1522,3742,-899,691,1081
2017-01-13_11:30:37.261,389,-1605,3735,-890,704,1084
2017-01-13_11:30:37.265,361,-1657,3705,-861,690,1119
2017-01-13_11:30:37.268,338,-1733,3734,-808,694,1138
2017-01-13_11:30:37.272,316,-1886,3745,-753,699,1161
2017-01-13_11:30:37.275,261,-2010,3769,-639,712,1184
2017-01-13_11:30:37.279,180,-2092,3763,-538,701,1173
2017-01-13_11:30:37.283,147,-2158,3739,-466,695,1200
2017-01-13_11:30:37.286,75,-2272,3761,-412,692,1138
2017-01-13_11:30:37.290,20,-2357,3675,-325,700,1158
2017-01-13_11:30:37.294,-96,-2441,3740,-239,670,1154
2017-01-13_11:30:37.297,-194,-2497,3763,-130,665,1152
2017-01-13_11:30:37.301,-255,-2561,3733,243,633,1090
2017-01-13_11:30:37.304,-329,-2635,3744,126,565,1039
2017-01-13_11:30:37.308,-414,-2656,3749,204,533,952
2017-01-13_11:30:37.312,-474,-2588,3717,265,257,865
2017-01-13_11:30:37.315,-590,-2476,3649,357,462,519
2017-01-13_11:30:37.319,-632,-2411,3681,411,415,623
2017-01-13_11:30:37.323,-685,-2556,3608,480,360,456
2017-01-13_11:30:37.326,-692,-2170,3823,522,325,335
2017-01-13_11:30:37.330,-721,-2094,3589,557,279,175
2017-01-13_11:30:37.333,-764,-2060,3589,604,267,18
2017-01-13_11:30:37.336,-858,-2020,3593,647,462,-102
2017-01-13_11:30:37.340,-939,-1938,3541,647,197,-256
2017-01-13_11:30:37.344,-1081,-1930,3539,691,158,-338
2017-01-13_11:30:37.347,-1160,-1892,3593,976,69,-392
2017-01-13_11:30:37.351,-1261,-1796,3598,1023,15,-471
2017-01-13_11:30:37.354,-1311,-1701,3334,840,-66,-268
2017-01-13_11:30:37.358,-1352,-1631,3551,858,-141,-572
2017-01-13_11:30:37.362,-1405,-1535,3522,867,-239,-581
2017-01-13_11:30:37.365,-1461,-1474,3508,833,-342,-623
2017-01-13_11:30:37.369,-1459,-1401,3449,836,-432,-685
2017-01-13_11:30:37.372,-1422,-1390,3491,859,-523,-704
2017-01-13_11:30:37.376,-1396,-1378,3498,869,-605,-760
2017-01-13_11:30:37.380,-1282,-1302,3500,914,-718,-827
2017-01-13_11:30:37.383,-1190,-1249,3439,960,-520,-883
2017-01-13_11:30:37.387,-1122,-1187,3460,971,-866,-957
2017-01-13_11:30:37.391,-1043,-1083,3417,975,-872,-788
2017-01-13_11:30:37.394,-1010,-987,3389,970,-952,-1131
2017-01-13_11:30:37.398,-941,-949,3416,950,-1029,-1194
2017-01-13_11:30:37.401,-866,-942,3419,980,-1082,-1215
2017-01-13_11:30:37.405,-858,-920,3446,1250,-1132,-1280
2017-01-13_11:30:37.409,-675,-904,3494,1001,-1171,-1339
2017-01-13_11:30:37.412,-579,-800,3496,1012,-1203,-1327
2017-01-13_11:30:37.416,-521,-833,3563,1001,-1249,-1336
2017-01-13_11:30:37.420,-413,-823,3825,1015,-1266,-1346
2017-01-13_11:30:37.424,-304,-740,3585,1278,-1286,-1371
2017-01-13_11:30:37.427,-204,-627,3575,1275,-1335,-1385
2017-01-13_11:30:37.431,-106,-551,3622,1060,-1339,-1405
2017-01-13_11:30:37.434,-12,-501,3692,1017,-1361,-1381
2017-01-13_11:30:37.438,71,-471,3748,1023,-1358,-1352
2017-01-13_11:30:37.442,207,-401,3721,1015,-1388,-1327
2017-01-13_11:30:37.445,294,-350,3709,946,-1396,-1326
2017-01-13_11:30:37.449,515,-270,3712,928,-1380,-1096
2017-01-13_11:30:37.452,624,-196,3694,915,-1370,-1303
2017-01-13_11:30:37.456,793,-134,3745,887,-1328,-1050
2017-01-13_11:30:37.460,863,-72,3750,882,-1530,-1282
2017-01-13_11:30:37.463,1006,24,3778,844,-1268,-1047
2017-01-13_11:30:37.467,1102,58,3764,519,-1227,-1255
2017-01-13_11:30:37.471,1249,169,3779,701,-1150,-1234
2017-01-13_11:30:37.474,1329,223,3791,644,-1095,-1208
2017-01-13_11:30:37.478,1389,248,3584,597,-1052,-1196
2017-01-13_11:30:37.481,1417,324,3846,544,-1002,-1101
2017-01-13_11:30:37.485,1528,345,3851,531,-950,-1074
2017-01-13_11:30:37.489,1582,366,3890,452,-893,-1232
2017-01-13_11:30:37.492,1640,426,3896,377,-817,-903
2017-01-13_11:30:37.496,1690,424,3972,290,-752,-826
2017-01-13_11:30:37.499,1726,467,4002,216,-706,-734
2017-01-13_11:30:37.503,1762,547,4085,120,-620,-616
2017-01-13_11:30:37.507,1810,581,4056,78,-578,-492
2017-01-13_11:30:37.510,1769,622,4068,238,-258,-328
2017-01-13_11:30:37.514,1816,617,4083,-74,-474,-187
2017-01-13_11:30:37.518,1838,608,4055,-168,-394,-35
2017-01-13_11:30:37.521,1896,640,3963,-291,-363,102
2017-01-13_11:30:37.525,1956,643,3967,-398,-307,243
2017-01-13_11:30:37.528,2097,605,3960,-439,-206,336
2017-01-13_11:30:37.532,2170,594,3916,-523,-133,476
2017-01-13_11:30:37.536,2180,600,3908,-590,-48,523
2017-01-13_11:30:37.539,2198,490,3892,-661,41,628
2017-01-13_11:30:37.543,2289,450,3887,-691,120,638
2017-01-13_11:30:37.546,2213,409,3900,-784,209,666
2017-01-13_11:30:37.550,2176,333,3935,-825,306,696
2017-01-13_11:30:37.554,2119,302,3882,-850,374,686
2017-01-13_11:30:37.557,2069,282,3853,-880,421,681
2017-01-13_11:30:37.561,1979,220,3859,-895,471,681
2017-01-13_11:30:37.564,1982,116,3864,-918,520,628
2017-01-13_11:30:37.568,1916,108,3818,-955,604,635
2017-01-13_11:30:37.572,1824,38,3801,-972,650,627
2017-01-13_11:30:37.575,1725,-1,3774,-1036,683,642
2017-01-13_11:30:37.579,1646,-42,3760,-1068,752,612
2017-01-13_11:30:37.583,1559,-74,3749,-1052,540,629
2017-01-13_11:30:37.586,1531,-125,3687,-1104,832,624
2017-01-13_11:30:37.590,1491,-124,3705,-1106,885,645
2017-01-13_11:30:37.593,1493,-203,3658,-1140,944,683
2017-01-13_11:30:37.597,1494,-188,3663,-1216,1026,698
2017-01-13_11:30:37.601,1449,-250,3683,-1264,1092,682
2017-01-13_11:30:37.604,1318,-403,3678,-1035,1158,688
2017-01-13_11:30:37.608,1252,-428,3692,-1283,1207,718
2017-01-13_11:30:37.611,1121,-444,3634,-1038,1215,719
2017-01-13_11:30:37.615,1092,-501,3645,-1318,1259,719
2017-01-13_11:30:37.619,984,-595,3648,-1324,1314,741
2017-01-13_11:30:37.623,928,-617,3598,-1372,1350,689
2017-01-13_11:30:37.626,837,-732,3643,-1381,1331,706
2017-01-13_11:30:37.630,749,-812,3660,-1378,1378,658
2017-01-13_11:30:37.633,687,-918,3658,-1362,1385,694
2017-01-13_11:30:37.637,633,-939,3644,-1321,1381,670
2017-01-13_11:30:37.640,471,-973,3577,-1304,1384,692
2017-01-13_11:30:37.644,423,-816,3585,-1308,1394,648
2017-01-13_11:30:37.647,420,-1139,3407,-1309,1407,655
2017-01-13_11:30:37.651,443,-1181,3681,-1308,1467,617
2017-01-13_11:30:37.655,319,-1246,3705,-1291,1441,583
2017-01-13_11:30:37.658,116,-1368,3688,-1252,1465,563
2017-01-13_11:30:37.662,139,-1420,3629,-1186,1437,539
2017-01-13_11:30:37.665,119,-1404,3657,-1172,1471,496
2017-01-13_11:30:37.669,-139,-1511,3662,-1149,1459,460
2017-01-13_11:30:37.673,-197,-1555,3657,-1144,1419,433
2017-01-13_11:30:37.676,-355,-1612,3791,-1110,1392,399
2017-01-13_11:30:37.680,-450,-1663,3505,-1080,1378,395
2017-01-13_11:30:37.684,-410,-1729,3663,-989,1316,369
2017-01-13_11:30:37.687,-675,-1782,3696,-939,1269,319
2017-01-13_11:30:37.691,-684,-1742,3717,-892,1151,260
2017-01-13_11:30:37.694,-880,-1712,3731,-871,1053,189
2017-01-13_11:30:37.698,-990,-1692,3504,-884,937,213
2017-01-13_11:30:37.702,-781,-1852,3612,-861,897,154
2017-01-13_11:30:37.705,-849,-1859,3673,-840,841,130
2017-01-13_11:30:37.709,-886,-1905,3644,-548,781,104
2017-01-13_11:30:37.712,-978,-1892,3544,-759,719,77
2017-01-13_11:30:37.717,-964,-1903,3546,-720,646,84
2017-01-13_11:30:37.720,-951,-1844,3478,-709,631,112
2017-01-13_11:30:37.724,-954,-1803,3465,-691,597,109
2017-01-13_11:30:37.727,-990,-1798,3414,-997,572,121
2017-01-13_11:30:37.731,-1031,-1787,3421,-1017,551,135
2017-01-13_11:30:37.735,-1056,-1696,3381,-528,531,196
2017-01-13_11:30:37.738,-1004,-1613,3334,-814,257,192
2017-01-13_11:30:37.742,-954,-1587,3101,-822,541,228
2017-01-13_11:30:37.745,-889,-1516,3296,-870,568,198
2017-01-13_11:30:37.749,-912,-1467,3272,-939,584,202
2017-01-13_11:30:37.753,-919,-1461,3221,-1011,592,202
2017-01-13_11:30:37.756,-956,-1467,3193,-1036,631,207
2017-01-13_11:30:37.760,-840,-1480,3272,-1064,624,228
2017-01-13_11:30:37.763,-880,-1477,3299,-1080,666,250
2017-01-13_11:30:37.767,-945,-1493,3436,-1071,681,224
2017-01-13_11:30:37.771,-1076,-1504,3451,-1061,633,497
2017-01-13_11:30:37.774,-1048,-1435,3532,-1104,608,245
2017-01-13_11:30:37.778,-1115,-1452,3499,-1087,556,483
2017-01-13_11:30:37.782,-1076,-1391,3545,-1125,537,250
2017-01-13_11:30:37.785,-1122,-1423,3601,-1100,486,220
2017-01-13_11:30:37.789,-1153,-1369,3693,-1092,412,186
2017-01-13_11:30:37.792,-1186,-1466,3743,-1098,321,148
2017-01-13_11:30:37.796,-1339,-1380,3612,-1069,164,106
2017-01-13_11:30:37.800,-1279,-1379,3778,-1089,69,45
2017-01-13_11:30:37.803,-1348,-1433,3602,-1111,-52,-20
2017-01-13_11:30:37.807,-1163,-1406,3691,-1123,-167,-60
2017-01-13_11:30:37.811,-1232,-1415,3679,-1156,-285,-117
2017-01-13_11:30:37.814,-1239,-1427,3762,-1154,-426,-204
2017-01-13_11:30:37.818,-1246,-1454,3619,-1183,-557,-500
2017-01-13_11:30:37.821,-1069,-1516,3649,-1170,-732,-298
2017-01-13_11:30:37.825,-953,-1637,3723,-1165,-817,-323
2017-01-13_11:30:37.829,-959,-1683,3831,-1201,-927,-362
2017-01-13_11:30:37.832,-828,-1703,3807,-1216,-1031,-397
2017-01-13_11:30:37.836,-787,-1749,3764,-1210,-1155,-363
2017-01-13_11:30:37.839,-767,-1779,3754,-1175,-1207,-389
2017-01-13_11:30:37.843,-373,-1836,3747,-1140,-1239,-385
2017-01-13_11:30:37.847,-157,-1879,3784,-1123,-1280,-401
2017-01-13_11:30:37.850,-18,-1866,3704,-1138,-1025,-402
2017-01-13_11:30:37.854,104,-1892,3620,-1127,-1271,-417
2017-01-13_11:30:37.858,222,-1872,3645,-1165,-1266,-431
2017-01-13_11:30:37.861,313,-1831,3488,-1173,-1201,-432
2017-01-13_11:30:37.865,516,-1834,3493,-1173,-1170,-427
2017-01-13_11:30:37.868,535,-1917,3532,-1193,-1081,-422
2017-01-13_11:30:37.872,567,-1985,3579,-1163,-1276,-420
2017-01-13_11:30:37.876,436,-2036,3487,-1161,-997,-384
2017-01-13_11:30:37.879,414,-2039,3532,-1174,-974,-362
2017-01-13_11:30:37.883,504,-2115,3496,-1146,-921,-310
2017-01-13_11:30:37.886,285,-2151,3486,-1132,-894,-270
2017-01-13_11:30:37.890,529,-2192,3594,-1113,-839,-179
2017-01-13_11:30:37.894,410,-2212,3580,-1105,-838,-114
2017-01-13_11:30:37.897,419,-2272,3600,-1036,-798,-54
2017-01-13_11:30:37.901,406,-2341,3555,-1268,-824,-207
2017-01-13_11:30:37.904,539,-2366,3575,-1008,-800,93
2017-01-13_11:30:37.908,552,-2389,3598,-978,-759,148
2017-01-13_11:30:37.912,667,-2329,3608,-943,-681,196
2017-01-13_11:30:37.915,713,-2280,3587,-943,-654,239
2017-01-13_11:30:37.919,807,-2160,3469,-892,-586,271
2017-01-13_11:30:37.922,914,-2124,3399,-909,-520,294
2017-01-13_11:30:37.926,915,-2108,3357,-917,-435,328
2017-01-13_11:30:37.930,949,-2111,3350,-933,-327,362
2017-01-13_11:30:37.933,853,-2131,3249,-999,-274,402
2017-01-13_11:30:37.937,786,-2151,3194,-1267,-223,448
2017-01-13_11:30:37.940,705,-2175,3178,-792,-165,443
2017-01-13_11:30:37.944,632,-2228,3184,-782,-154,733
2017-01-13_11:30:37.948,578,-2242,3215,-1008,-137,536
2017-01-13_11:30:37.951,466,-2261,3262,-999,-121,571
2017-01-13_11:30:37.955,441,-2294,3302,-1027,-115,597
2017-01-13_11:30:37.958,368,-2333,3285,-1266,-107,634
2017-01-13_11:30:37.962,358,-2407,3303,-1277,-106,669
2017-01-13_11:30:37.966,323,-2462,3278,-989,-71,691
2017-01-13_11:30:37.969,302,-2569,3351,-926,-86,717
2017-01-13_11:30:37.973,289,-2677,3367,-886,-64,754
2017-01-13_11:30:37.977,318,-2691,3380,-792,-73,1000
2017-01-13_11:30:37.980,355,-2699,3367,-769,-64,1014
2017-01-13_11:30:37.984,433,-2730,3373,-729,-25,778
2017-01-13_11:30:37.987,499,-2751,3388,-688,2,789
2017-01-13_11:30:37.991,512,-2761,3362,-637,46,769
2017-01-13_11:30:37.995,515,-2816,3342,-537,74,795
2017-01-13_11:30:37.998,532,-2828,3556,-486,94,826
2017-01-13_11:30:38.002,562,-2866,3299,-380,122,828
2017-01-13_11:30:38.006,554,-2964,3307,-319,160,828
2017-01-13_11:30:38.009,563,-2919,3343,-276,185,826
2017-01-13_11:30:38.013,488,-2886,3352,-189,198,820
2017-01-13_11:30:38.016,433,-2839,3334,-157,212,829
2017-01-13_11:30:38.020,394,-2728,3285,-104,217,831
2017-01-13_11:30:38.024,364,-2649,3287,-30,223,791
2017-01-13_11:30:38.027,378,-2586,3245,1,208,792
2017-01-13_11:30:38.031,320,-2588,3267,57,249,524
2017-01-13_11:30:38.034,319,-2552,3265,116,250,757
2017-01-13_11:30:38.038,326,-2540,3205,114,4,734
2017-01-13_11:30:38.042,355,-2546,3264,197,284,693
2017-01-13_11:30:38.045,344,-2590,3312,262,347,621
2017-01-13_11:30:38.049,381,-2617,3342,345,394,563
2017-01-13_11:30:38.052,370,-2569,3322,461,455,549
2017-01-13_11:30:38.056,339,-2529,3360,528,537,267
2017-01-13_11:30:38.060,282,-2486,3343,587,592,451
2017-01-13_11:30:38.063,240,-2516,3333,634,632,389
2017-01-13_11:30:38.067,126,-2514,3361,722,686,340
2017-01-13_11:30:38.071,93,-2496,3322,806,672,322
2017-01-13_11:30:38.074,-30,-2483,3313,922,706,219
2017-01-13_11:30:38.078,-12,-2390,3303,997,681,97
2017-01-13_11:30:38.082,-57,-2484,3231,1046,650,-256
2017-01-13_11:30:38.085,963,-760,3487,904,968,-44
2017-01-13_11:30:38.089,591,-1997,3253,920,908,-44
2017-01-13_11:30:38.092,965,-2225,3828,984,1207,-375
2017-01-13_11:30:38.096,633,-2841,3664,1186,1417,-461
2017-01-13_11:30:38.100,-211,-2956,3421,1428,1115,-733
2017-01-13_11:30:38.103,-641,-2964,3118,1650,1262,-527
2017-01-13_11:30:38.107,-828,-2743,2815,1538,882,-544
2017-01-13_11:30:38.110,-645,-2521,2971,1918,836,-546
2017-01-13_11:30:38.114,-798,-2367,3022,1968,732,-519
2017-01-13_11:30:38.118,-846,-2286,3294,1989,616,-759
2017-01-13_11:30:38.122,-955,-2114,3101,2009,515,-757
2017-01-13_11:30:38.125,-1008,-1956,3184,2050,367,-553
2017-01-13_11:30:38.129,-739,-2040,3145,2007,277,-556
2017-01-13_11:30:38.132,-732,-1719,3297,1968,212,-532
2017-01-13_11:30:38.136,-718,-1618,3292,1916,150,-516
2017-01-13_11:30:38.140,-940,-1506,3310,1791,48,-576
2017-01-13_11:30:38.143,-866,-1494,3355,1727,-78,-540
2017-01-13_11:30:38.147,-879,-1472,3289,1644,-145,-579
2017-01-13_11:30:38.151,-648,-1485,3125,1580,-200,-572
2017-01-13_11:30:38.154,-607,-1364,3440,1561,-223,-584
2017-01-13_11:30:38.158,-640,-1385,3559,1508,-247,-580
2017-01-13_11:30:38.161,-680,-1361,3807,1445,-285,-576
2017-01-13_11:30:38.165,-668,-1288,3580,1399,-314,-619
2017-01-13_11:30:38.169,-618,-1287,3494,1295,-330,-614
2017-01-13_11:30:38.172,-260,-1148,3474,1238,-343,-582
2017-01-13_11:30:38.176,-534,-1115,3440,1244,-407,-598
2017-01-13_11:30:38.180,-557,-1605,3673,1527,-436,-576
2017-01-13_11:30:38.183,-537,-1560,3749,1308,-431,-530
2017-01-13_11:30:38.187,-480,-1495,3733,1048,-401,-755
2017-01-13_11:30:38.190,-325,-1335,3730,1248,-396,-525
2017-01-13_11:30:38.194,-281,-1367,3636,1239,-403,-740
2017-01-13_11:30:38.198,-139,-1398,3644,1224,-365,-512
2017-01-13_11:30:38.201,-228,-1334,3634,1239,-321,-467
2017-01-13_11:30:38.205,-236,-1529,3611,1210,-312,-755
2017-01-13_11:30:38.208,-213,-1219,3598,1194,-327,-513
2017-01-13_11:30:38.212,-169,-1159,3553,1159,-306,-545
2017-01-13_11:30:38.216,-80,-1102,3578,1100,-297,-563
2017-01-13_11:30:38.219,-69,-1158,3596,1076,-277,-601
2017-01-13_11:30:38.223,-27,-1099,3601,1272,-224,-629
2017-01-13_11:30:38.226,-68,-1155,3604,1269,-216,-646
2017-01-13_11:30:38.230,42,-1591,3608,1089,-163,-631
2017-01-13_11:30:38.233,128,-1229,3573,1080,-94,-725
2017-01-13_11:30:38.237,151,-1010,3634,1036,-33,-765
2017-01-13_11:30:38.240,57,-1323,3752,1053,250,-533
2017-01-13_11:30:38.244,96,-1654,3684,1104,76,-763
2017-01-13_11:30:38.248,89,-1204,3608,1080,139,-728
2017-01-13_11:30:38.251,95,-1204,3599,1094,154,-741
2017-01-13_11:30:38.255,122,-1196,3823,1086,211,-528
2017-01-13_11:30:38.258,203,-1278,3675,1128,249,-1017
2017-01-13_11:30:38.262,251,-1236,3664,1102,310,-798
2017-01-13_11:30:38.266,351,-1040,3532,1084,416,-800
2017-01-13_11:30:38.269,508,-829,3576,1043,731,-884
2017-01-13_11:30:38.273,193,-1206,3755,1047,538,-921
2017-01-13_11:30:38.277,66,-1304,3604,1095,564,-1002
2017-01-13_11:30:38.280,374,-1297,3442,1164,643,-1051
2017-01-13_11:30:38.284,535,-1234,3540,1217,772,-1149
2017-01-13_11:30:38.287,517,-1245,3550,1033,929,-1225
2017-01-13_11:30:38.291,425,-1301,3656,1325,1015,-1342
2017-01-13_11:30:38.295,269,-1227,3567,1379,1082,-1402
2017-01-13_11:30:38.298,41,-1273,3413,1411,1085,-1507
2017-01-13_11:30:38.302,23,-926,3410,1406,1069,-1560
2017-01-13_11:30:38.305,-258,-741,3413,1386,1030,-1573
2017-01-13_11:30:38.309,-679,-694,3626,1351,920,-1611
2017-01-13_11:30:38.312,-997,-457,3602,1317,694,-1630
2017-01-13_11:30:38.316,-1566,-329,3560,1193,399,-1564
2017-01-13_11:30:38.320,-1903,-287,3833,1085,75,-1449
2017-01-13_11:30:38.324,-2238,-341,3652,1023,-220,-1348
2017-01-13_11:30:38.327,-2073,-387,3788,968,-510,-1177
2017-01-13_11:30:38.331,-2212,-310,3841,946,-807,-1096
2017-01-13_11:30:38.335,-1982,-294,3904,851,-1043,-951
2017-01-13_11:30:38.338,-1676,-307,3777,811,-1204,-764
2017-01-13_11:30:38.342,-1433,-205,3774,705,-1306,-649
2017-01-13_11:30:38.346,-917,-220,3808,621,-1369,-527
2017-01-13_11:30:38.349,-694,-276,3732,552,-1353,-440
2017-01-13_11:30:38.353,-404,-294,3704,465,-1372,-367
2017-01-13_11:30:38.356,-162,-318,3579,378,-1288,-357
2017-01-13_11:30:38.360,141,-324,3514,367,-1240,-319
2017-01-13_11:30:38.364,208,-329,3507,10,-1145,-304
2017-01-13_11:30:38.367,261,-323,3590,171,-1057,-302
2017-01-13_11:30:38.371,439,-361,3646,85,-985,-274
2017-01-13_11:30:38.375,180,-341,3617,249,-942,-258
2017-01-13_11:30:38.378,178,-333,3657,-74,-881,-258
2017-01-13_11:30:38.382,198,-348,3715,-112,-842,-13
2017-01-13_11:30:38.385,199,-395,3723,-153,-832,-242
2017-01-13_11:30:38.389,199,-388,3780,-184,-807,-507
2017-01-13_11:30:38.393,287,-446,3762,-271,-760,-280
2017-01-13_11:30:38.396,321,-498,3754,-322,-729,-353
2017-01-13_11:30:38.400,397,-678,3831,-338,-674,-367
2017-01-13_11:30:38.403,437,-535,3866,-359,-677,-424
2017-01-13_11:30:38.407,476,-899,3908,-298,-606,-499
2017-01-13_11:30:38.411,482,-978,3966,-271,-590,-575
2017-01-13_11:30:38.414,398,-1023,3895,-239,-594,-632
2017-01-13_11:30:38.418,347,-1015,3843,-230,-571,-683
2017-01-13_11:30:38.421,226,-1005,3804,-243,-604,-711
2017-01-13_11:30:38.425,120,-945,3813,-510,-638,-723
2017-01-13_11:30:38.429,0,-821,3869,-296,-695,-734
2017-01-13_11:30:38.432,-229,-738,3868,-357,-800,-705
2017-01-13_11:30:38.436,-335,-636,3925,-408,-880,-672
2017-01-13_11:30:38.440,-293,-723,4016,-417,-943,-574
2017-01-13_11:30:38.444,-304,-962,4221,-408,-980,-486
2017-01-13_11:30:38.447,-256,-1095,4296,-366,-974,-388
2017-01-13_11:30:38.451,-178,-1083,4228,-354,-990,-201
2017-01-13_11:30:38.454,-72,-1064,4212,-329,-957,-123
2017-01-13_11:30:38.458,-44,-982,4151,-298,-916,-233
2017-01-13_11:30:38.462,104,-987,4110,-279,-896,126
2017-01-13_11:30:38.465,65,-878,4054,-273,-909,159
2017-01-13_11:30:38.469,198,-832,4005,-294,-903,206
2017-01-13_11:30:38.472,281,-814,3898,-314,-900,245
2017-01-13_11:30:38.476,455,-793,3892,-382,-883,225
2017-01-13_11:30:38.480,501,-1010,3927,-412,-835,201
2017-01-13_11:30:38.483,651,-632,3958,-433,-815,170
2017-01-13_11:30:38.487,703,-621,3974,-460,-791,119
2017-01-13_11:30:38.490,746,-606,3872,-506,-523,91
2017-01-13_11:30:38.494,980,-644,3958,-533,-693,24
2017-01-13_11:30:38.498,1130,-532,4053,-634,-545,-20
2017-01-13_11:30:38.501,1652,78,4351,-810,-296,-179
2017-01-13_11:30:38.505,1725,-381,4346,-881,-115,-271
2017-01-13_11:30:38.509,1660,-673,4075,-889,64,-358
2017-01-13_11:30:38.512,1914,-860,4097,-847,506,-364
