id,relayid,sensorid,update_time,processed_status,start_index,end_index,index_len,width,peakvalue,other_peak,other_var
375,2,10,2017/07/18 18:03:04,0,96,271,2,124,11600,7095,821
376,2,10,2017/07/18 18:03:08,0,96,326,2,193,8543,2987,696
377,2,10,2017/07/18 18:03:12,0,96,294,2,142,17604,7696,831
378,2,10,2017/07/18 18:03:16,0,96,320,2,128,28927,21993,1235
379,2,10,2017/07/18 18:03:20,0,96,303,2,115,27908,9123,1128
380,2,10,2017/07/18 18:03:23,0,95,403,2,233,16200,4784,655
381,2,10,2017/07/18 18:03:27,0,96,200,3,95,32972,17835,1375
382,2,10,2017/07/18 18:03:31,0,96,192,2,63,29136,11563,1146
383,2,10,2017/07/18 18:03:35,0,96,499,3,370,24426,7264,890
384,2,10,2017/07/18 18:03:39,0,96,336,2,226,4086,1518,331
385,2,10,2017/07/18 18:03:43,0,96,269,2,95,26806,10042,1209
386,2,10,2017/07/18 18:03:46,0,95,285,2,138,24654,13749,1157
387,2,10,2017/07/18 18:03:50,0,96,271,2,127,13657,3137,752
388,2,10,2017/07/18 18:03:54,0,96,300,4,171,21607,10099,1036
389,2,10,2017/07/18 18:03:58,0,96,334,2,136,28061,16243,1156
390,2,10,2017/07/18 18:04:05,0,96,432,3,310,19814,7869,869
391,2,10,2017/07/18 18:04:09,0,96,465,3,343,15199,4356,725
392,2,10,2017/07/18 18:04:13,0,96,408,3,291,11719,3859,766
393,2,10,2017/07/18 18:04:17,0,96,353,2,182,20931,6220,801
394,2,10,2017/07/18 18:04:21,0,95,419,3,308,8716,3048,632
395,2,10,2017/07/18 18:04:24,0,96,332,2,187,5308,1973,599
396,2,10,2017/07/18 18:04:28,0,96,307,2,123,22949,10380,1003
397,2,10,2017/07/18 18:04:32,0,95,412,4,295,12914,3827,690
398,2,10,2017/07/18 18:04:36,0,96,375,3,262,22585,9177,979
399,2,10,2017/07/18 18:04:40,0,96,227,2,68,20837,6031,795
400,2,10,2017/07/18 18:04:44,0,96,296,2,139,18641,5207,877
401,2,10,2017/07/18 18:04:47,0,96,187,2,60,8931,2870,432
402,2,10,2017/07/18 18:04:51,0,95,603,2,470,14497,3126,622
403,2,10,2017/07/18 18:04:55,0,95,420,3,298,23628,4179,802
404,2,10,2017/07/18 18:04:59,0,96,442,4,273,16194,4923,709
405,2,10,2017/07/18 18:05:03,0,96,467,2,68,5248,1710,412
406,2,10,2017/07/18 18:05:06,0,96,306,2,138,23346,9206,1072
407,2,10,2017/07/18 18:05:10,0,95,264,2,119,13741,8724,965
408,2,10,2017/07/18 18:05:14,0,96,296,2,128,30462,16987,1251
409,2,10,2017/07/18 18:05:18,0,96,376,2,222,10542,2281,536
410,2,10,2017/07/18 18:05:22,0,96,292,2,175,4813,3289,490
411,2,10,2017/07/18 18:05:25,0,96,163,2,95,11518,2110,503
412,2,10,2017/07/18 18:05:29,0,95,450,3,332,14539,4070,630
413,2,10,2017/07/18 18:05:33,0,95,374,3,195,23470,7381,981
414,2,10,2017/07/18 18:05:37,0,96,180,2,22,26912,10611,894
415,2,10,2017/07/18 18:05:41,0,96,186,2,57,21692,6408,1003
416,2,10,2017/07/18 18:05:44,0,95,268,2,87,26086,14027,1208
417,2,10,2017/07/18 18:05:48,0,96,308,2,142,25767,9891,1073
418,2,10,2017/07/18 18:05:52,0,96,276,2,101,17837,8851,1041
419,2,10,2017/07/18 18:06:00,0,95,324,2,152,29738,13888,1178
420,2,10,2017/07/18 18:06:03,0,96,248,2,132,3379,1884,310
