time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:46:04.087,-80,-52,3919,-115,-10,-22
2017-01-13_14:46:04.091,-87,-77,3914,-114,211,-30
2017-01-13_14:46:04.095,-53,-40,3936,-91,-23,-8
2017-01-13_14:46:04.098,-68,-61,3937,-150,-42,-15
2017-01-13_14:46:04.102,-60,-107,3963,-120,-21,0
2017-01-13_14:46:04.105,-91,-160,3977,-119,-45,-254
2017-01-13_14:46:04.108,-109,-181,3930,-79,245,-227
2017-01-13_14:46:04.112,-70,-199,3991,-49,-52,-234
2017-01-13_14:46:04.116,-49,-106,4024,-50,-52,-256
2017-01-13_14:46:04.120,-113,-132,3952,-72,-74,-17
2017-01-13_14:46:04.123,-7,-56,3980,-83,-73,-29
2017-01-13_14:46:04.127,25,-46,3915,-82,-98,-30
2017-01-13_14:46:04.130,79,-31,3922,-40,-84,2
2017-01-13_14:46:04.134,125,1,3662,-39,-29,-29
2017-01-13_14:46:04.137,160,42,3890,-43,-21,-32
2017-01-13_14:46:04.141,171,96,3835,-114,-20,-34
2017-01-13_14:46:04.145,94,143,3846,-130,-1,-32
2017-01-13_14:46:04.148,123,236,3905,-165,-249,-17
2017-01-13_14:46:04.152,27,-107,3980,-103,-1,2
2017-01-13_14:46:04.155,-75,-109,3942,-99,-25,-24
2017-01-13_14:46:04.159,-116,-67,3926,-85,-40,213
2017-01-13_14:46:04.162,-76,-92,3903,-133,-26,-13
2017-01-13_14:46:04.166,-9,-119,3951,-110,-55,228
2017-01-13_14:46:04.170,-22,-101,3916,-118,-63,-20
2017-01-13_14:46:04.173,-90,-96,3941,-83,-57,-19
2017-01-13_14:46:04.177,-39,-112,3953,-61,-56,-28
2017-01-13_14:46:04.180,57,-6,3819,-146,-52,-138
2017-01-13_14:46:04.184,333,9,4011,-109,83,-46
2017-01-13_14:46:04.188,-233,78,3920,-148,-99,174
2017-01-13_14:46:04.191,-45,-413,3805,-92,-126,-30
2017-01-13_14:46:04.195,293,-110,3617,-70,-42,-62
2017-01-13_14:46:04.198,218,122,3765,-76,-62,-42
2017-01-13_14:46:04.202,99,63,3762,-108,-55,-19
2017-01-13_14:46:04.205,-113,41,3833,-99,199,-57
2017-01-13_14:46:04.209,33,-61,3865,-126,-24,-45
2017-01-13_14:46:04.212,55,-126,3908,-116,-21,-39
2017-01-13_14:46:04.216,-164,-59,3838,-85,-40,-51
2017-01-13_14:46:04.220,-64,-85,4082,-107,-39,-52
2017-01-13_14:46:04.223,-164,-5,3833,-86,-29,-7
2017-01-13_14:46:04.227,37,21,3858,-113,-26,-18
2017-01-13_14:46:04.230,30,-22,3881,-133,-27,-11
2017-01-13_14:46:04.234,-76,-104,3890,-105,-24,-42
2017-01-13_14:46:04.237,-73,-170,3896,-107,-24,-30
2017-01-13_14:46:04.241,-185,-118,3944,-65,-30,200
2017-01-13_14:46:04.244,-158,-79,3883,-101,-48,-24
2017-01-13_14:46:04.248,-24,2,3949,-96,-12,-30
2017-01-13_14:46:04.252,-64,-247,3899,-130,-7,-37
2017-01-13_14:46:04.255,-73,26,4048,-141,-24,191
2017-01-13_14:46:04.259,-72,-4,3926,-129,-37,-25
2017-01-13_14:46:04.263,-127,-59,3895,-106,0,-29
2017-01-13_14:46:04.266,-83,-59,3973,-103,-2,-8
2017-01-13_14:46:04.270,-119,-96,3935,-115,-30,-20
2017-01-13_14:46:04.273,-127,-105,3971,-114,-14,-39
2017-01-13_14:46:04.277,-90,-76,4000,-119,-16,-13
2017-01-13_14:46:04.281,-82,-58,3943,-107,-29,-17
2017-01-13_14:46:04.284,-31,-101,3986,-79,-8,-18
2017-01-13_14:46:04.288,-34,-114,3944,-60,-8,-13
2017-01-13_14:46:04.291,-71,-59,4010,-131,-14,-137
2017-01-13_14:46:04.295,403,162,3605,-127,243,-160
2017-01-13_14:46:04.298,-233,-63,4147,-135,-177,178
2017-01-13_14:46:04.302,-251,-310,3974,-81,-21,-243
2017-01-13_14:46:04.305,-289,-307,3884,-87,-14,-5
2017-01-13_14:46:04.309,-149,-60,4041,-54,224,-30
2017-01-13_14:46:04.313,-204,-233,3881,-71,235,-242
2017-01-13_14:46:04.316,-148,44,4046,-128,226,-51
2017-01-13_14:46:04.320,-97,-22,3982,-131,246,-11
2017-01-13_14:46:04.323,-93,19,3847,-137,-67,-16
2017-01-13_14:46:04.327,7,55,3959,-62,73,26
2017-01-13_14:46:04.330,-56,-131,4238,-81,36,-28
2017-01-13_14:46:04.334,-347,-206,4070,-100,-47,-10
2017-01-13_14:46:04.338,-174,-437,4013,-71,-51,-25
2017-01-13_14:46:04.341,121,-5,4023,-102,-30,-28
2017-01-13_14:46:04.345,222,138,3880,-117,-20,-17
2017-01-13_14:46:04.348,207,98,3873,-80,-36,2
2017-01-13_14:46:04.353,144,108,3845,-106,-28,-1
2017-01-13_14:46:04.356,161,-48,3891,-133,196,-23
2017-01-13_14:46:04.360,95,-69,3698,-142,-5,-22
2017-01-13_14:46:04.363,-30,-187,3938,-162,-35,-17
2017-01-13_14:46:04.367,377,369,2916,-351,12,-4
2017-01-13_14:46:04.370,4432,4287,3464,-955,1419,-369
2017-01-13_14:45:36.266,-48,-91,3938,-122,-38,-42
2017-01-13_14:46:04.377,-2755,-786,6883,-1232,739,-831
2017-01-13_14:46:04.381,109,-2268,5410,4,363,-7
2017-01-13_14:46:04.385,-264,-1996,5649,-221,217,-197
2017-01-13_14:46:04.388,1261,-351,4054,219,-89,56
2017-01-13_14:46:04.392,2394,937,4447,-112,-573,-178
2017-01-13_14:46:04.395,2331,965,2865,-161,-134,-52
2017-01-13_14:46:04.399,1191,88,3409,-142,-422,-51
2017-01-13_14:46:04.402,518,-437,2878,-110,-13,-53
2017-01-13_14:46:04.406,-452,-157,3056,-106,-268,-42
2017-01-13_14:46:04.409,540,90,3424,-117,-204,-73
2017-01-13_14:46:04.413,-143,93,3511,-110,-107,-57
2017-01-13_14:46:04.417,-270,-101,3402,-90,-146,-51
2017-01-13_14:46:04.420,-148,-198,3708,-85,-96,-31
2017-01-13_14:46:04.424,-524,-42,3731,-114,-78,-247
2017-01-13_14:46:04.427,-169,-5,3626,-140,-25,-68
2017-01-13_14:46:04.431,-342,-84,3968,-136,219,-68
2017-01-13_14:46:04.434,-449,-134,3857,-84,234,-61
2017-01-13_14:46:04.438,-304,-130,4247,-70,231,-43
2017-01-13_14:46:04.442,-273,-51,3961,-83,-245,-80
2017-01-13_14:46:04.445,-238,-96,4153,-95,-13,-35
2017-01-13_14:46:04.449,-207,-109,4074,-138,233,-34
2017-01-13_14:46:04.453,-243,-101,4001,-108,-252,-6
2017-01-13_14:46:04.456,-202,-88,4032,-83,-17,-72
2017-01-13_14:46:04.460,-146,-77,4014,-74,-15,-36
2017-01-13_14:46:04.464,-153,-46,3931,-76,-3,-24
2017-01-13_14:46:04.467,-6,-55,4012,-99,241,-35
2017-01-13_14:46:04.470,-61,-49,4008,-127,-242,-26
2017-01-13_14:46:04.474,130,-52,3932,-144,-15,-18
2017-01-13_14:46:04.477,-18,-54,3979,-92,-1,-23
2017-01-13_14:46:04.481,-96,-126,3956,-89,-12,-21
2017-01-13_14:46:04.485,-3,-100,4029,-63,-63,-29
2017-01-13_14:46:04.488,-57,-144,3998,-83,-53,-255
2017-01-13_14:46:04.492,-29,-175,3914,-82,-47,-77
2017-01-13_14:46:04.495,-14,-58,4009,-130,-70,-9
2017-01-13_14:46:04.499,33,-53,4066,-70,-20,-34
2017-01-13_14:46:04.502,76,-169,3945,-38,170,193
2017-01-13_14:46:04.506,-9,-148,3965,-31,-264,-62
2017-01-13_14:46:04.510,-225,-310,3846,-50,-128,-79
2017-01-13_14:46:04.513,416,-32,3743,-26,-249,-47
2017-01-13_14:46:04.517,768,264,3624,-133,4,-246
2017-01-13_14:46:04.520,433,294,3645,-111,-120,-35
2017-01-13_14:46:04.524,115,-35,3775,-78,-15,-33
2017-01-13_14:46:04.528,-364,-251,3717,-73,-141,-10
2017-01-13_14:46:04.531,-50,-151,3699,-121,-50,-50
2017-01-13_14:46:04.535,-6,97,3768,-117,-62,-28
2017-01-13_14:46:04.538,-60,-69,3742,-138,-57,-15
2017-01-13_14:46:04.542,-111,-189,4029,-81,-70,0
2017-01-13_14:46:04.545,-308,-78,3812,-75,-71,-40
2017-01-13_14:46:04.549,-107,-41,3792,-86,-20,-16
2017-01-13_14:46:04.553,-253,-42,3930,-124,-24,-8
2017-01-13_14:46:04.557,-201,-93,3864,-119,-46,-1
2017-01-13_14:46:04.560,-130,-115,4071,-115,-45,-25
2017-01-13_14:46:04.564,-153,-61,3925,-78,-13,-17
2017-01-13_14:46:04.567,-149,-33,3876,-71,-3,-33
2017-01-13_14:46:04.570,-140,-101,3965,-86,-23,-17
2017-01-13_14:46:04.574,-149,-108,3928,-94,-7,198
2017-01-13_14:46:04.578,-129,-87,4005,-118,-256,-252
2017-01-13_14:46:04.581,-97,-68,3977,-133,-20,-15
2017-01-13_14:46:04.585,-178,-100,3949,-102,-8,-24
2017-01-13_14:46:04.588,-48,-81,3960,-70,-2,-31
2017-01-13_14:46:04.592,-85,-33,3967,-80,-12,-40
2017-01-13_14:46:04.595,151,-83,3976,-77,-24,-32
2017-01-13_14:46:04.599,-63,-77,3975,-113,-8,-31
2017-01-13_14:46:04.603,-71,-74,3992,-125,-22,-36
2017-01-13_14:46:04.606,-12,-70,3981,-131,-23,-40
2017-01-13_14:46:04.610,-71,-59,3932,-97,-23,-11
2017-01-13_14:46:04.615,166,-91,3955,-73,-8,-30
2017-01-13_14:46:04.618,-30,-67,3961,-117,-19,-42
2017-01-13_14:46:04.622,-29,-66,3920,-109,-21,-3
2017-01-13_14:46:04.625,-27,-68,3928,-110,-36,-17
2017-01-13_14:46:04.629,-31,-64,3976,-92,-31,-18
2017-01-13_14:46:04.632,-72,-93,3951,-75,-40,-39
2017-01-13_14:46:04.636,8,-57,3980,-76,-45,-24
2017-01-13_14:46:04.639,-3,-57,3898,-84,-16,-46
2017-01-13_14:46:04.643,21,-76,3928,-122,-39,-31
2017-01-13_14:46:04.647,-46,-70,3963,-134,-65,-47
2017-01-13_14:46:04.650,-12,-63,3892,-98,-24,-18
2017-01-13_14:46:04.654,-7,-76,3933,-82,-26,-54
2017-01-13_14:46:04.657,-256,-43,3865,-73,-43,-20
2017-01-13_14:46:04.661,-14,-41,3867,-118,-32,-19
2017-01-13_14:46:04.664,15,-57,3900,-109,-33,-23
2017-01-13_14:46:04.668,-16,-61,3868,-115,-60,-25
2017-01-13_14:46:04.671,6,-42,3884,-133,-35,-12
2017-01-13_14:46:04.675,-254,-85,3878,-113,-49,-16
2017-01-13_14:46:04.678,-7,-49,3924,-76,-40,-13
2017-01-13_14:46:04.682,5,-42,3925,-104,-43,-24
2017-01-13_14:46:04.686,-32,-59,3884,-116,-48,-32
2017-01-13_14:46:04.689,-26,-86,3887,-112,-37,-31
2017-01-13_14:46:04.693,-18,-58,3898,-92,-64,-36
2017-01-13_14:46:04.696,-27,-59,3874,-90,-46,-25
2017-01-13_14:46:04.700,-37,-97,3898,-68,-14,-31
2017-01-13_14:46:04.703,-36,-64,3880,-95,-26,-43
2017-01-13_14:46:04.707,-45,-82,3897,-92,-28,-243
2017-01-13_14:46:04.711,-27,-71,3890,-131,-14,-249
2017-01-13_14:46:04.714,-25,-63,3914,-126,-37,-32
2017-01-13_14:46:04.718,-18,-88,3887,-112,-48,-32
2017-01-13_14:46:04.721,-49,-72,3891,-67,-36,-253
2017-01-13_14:46:04.725,-33,-67,3867,-113,-27,-28
2017-01-13_14:46:04.728,-79,-60,3892,-119,-24,-10
2017-01-13_14:46:04.732,-30,-74,3885,-138,-37,-11
2017-01-13_14:46:04.735,-33,-68,3891,-91,-30,-10
2017-01-13_14:46:04.739,-29,-96,3893,-106,-51,-2
2017-01-13_14:46:04.743,-32,-80,3934,-62,-34,-27
2017-01-13_14:46:04.746,-41,-77,3880,-96,-56,-11
2017-01-13_14:46:04.750,-39,-70,3911,-103,-41,-22
2017-01-13_14:46:04.754,-24,-85,3900,-118,-55,-9
2017-01-13_14:46:04.758,-64,-90,3866,-111,-26,-4
2017-01-13_14:46:04.761,-23,-51,3925,-101,-20,-2
2017-01-13_14:46:04.765,-66,-78,3912,-81,-28,-45
2017-01-13_14:46:04.769,-18,-88,3881,-85,-39,215
2017-01-13_14:46:04.772,-55,-77,3930,-102,-37,-8
2017-01-13_14:46:04.776,-47,-75,3903,-122,-26,-31
2017-01-13_14:46:04.779,-32,-94,3921,-112,-42,-23
2017-01-13_14:46:04.783,-65,-74,3894,-107,-43,199
2017-01-13_14:46:04.786,-76,-85,3890,-71,-25,-2
2017-01-13_14:46:04.790,-60,-85,3917,-64,-27,-18
2017-01-13_14:46:04.794,-37,-83,3935,-133,-57,-30
2017-01-13_14:46:04.797,-36,-73,3929,-119,-34,-28
2017-01-13_14:46:04.801,-40,-56,3961,-134,-36,-30
2017-01-13_14:46:04.804,-32,-59,3940,-106,-39,227
2017-01-13_14:46:04.808,-44,-69,3900,-91,-29,-9
2017-01-13_14:46:04.811,-77,-72,3899,-93,-44,-20
2017-01-13_14:46:04.815,-46,-55,3931,-97,-36,-22
2017-01-13_14:46:04.819,-94,-100,3927,-120,-10,-12
2017-01-13_14:46:04.822,-53,-91,3967,-119,-8,-35
2017-01-13_14:46:04.826,-65,-94,3952,-108,-7,-55
2017-01-13_14:46:04.829,-46,-86,3936,-82,-25,-55
2017-01-13_14:46:04.833,-51,-82,3939,-77,-28,-27
2017-01-13_14:46:04.836,-20,-59,3957,-104,-39,-37
2017-01-13_14:46:04.840,-58,-67,3920,-119,-42,-40
2017-01-13_14:46:04.844,-22,-77,3934,-116,-21,-33
2017-01-13_14:46:04.847,-57,-91,3907,-98,-10,-38
2017-01-13_14:46:04.851,-14,-101,3971,-102,-26,-20
2017-01-13_14:46:04.855,-36,-69,3949,-75,-47,-52
2017-01-13_14:46:04.858,-63,-77,3932,-98,-24,-35
2017-01-13_14:46:04.862,-42,-77,3947,-89,-39,-25
2017-01-13_14:46:04.865,-43,-82,3970,-145,-25,-32
2017-01-13_14:46:04.869,-37,-69,3901,-100,-25,-49
2017-01-13_14:46:04.872,-20,-72,3930,-94,-32,-6
2017-01-13_14:46:04.876,214,-61,3912,-86,-43,-10
2017-01-13_14:46:04.879,-44,-53,3934,-100,-30,-256
2017-01-13_14:46:04.883,-56,-60,3946,-114,-25,-35
2017-01-13_14:46:04.887,7,-36,3945,-110,-18,-21
2017-01-13_14:46:04.890,-45,-83,3972,-94,-42,-25
2017-01-13_14:46:04.894,-18,-105,3914,-82,-29,-22
2017-01-13_14:46:04.897,-18,-41,3901,-94,-37,-2
2017-01-13_14:46:04.901,-24,-59,3903,-96,-36,-15
2017-01-13_14:46:04.904,-30,-79,3931,-104,-15,-24
2017-01-13_14:46:04.908,-15,-58,3910,-110,-38,-6
2017-01-13_14:46:04.911,-28,-81,3887,-109,-49,-16
2017-01-13_14:46:04.915,-1,-57,3915,-89,-34,-28
2017-01-13_14:46:04.919,-57,-89,3950,-95,-8,5
2017-01-13_14:46:04.922,-42,-54,3929,-90,-45,-237
2017-01-13_14:46:04.926,-39,-80,3976,-114,-28,-13
2017-01-13_14:46:04.929,-48,-80,3900,-117,-25,-13
2017-01-13_14:46:04.933,-61,-74,3911,-129,-20,211
2017-01-13_14:46:04.936,-17,-83,3911,-113,-36,-19
2017-01-13_14:46:04.940,-38,-71,3908,-84,-28,-248
2017-01-13_14:46:04.944,-19,-46,3878,-96,-44,-26
2017-01-13_14:46:04.947,-35,-50,3902,-122,-23,-15
2017-01-13_14:46:04.951,-43,-88,3889,-125,-16,-22
2017-01-13_14:46:04.955,-50,-55,3930,-120,-17,-19
2017-01-13_14:46:04.959,-95,-71,3932,-91,-37,-17
2017-01-13_14:46:04.962,-39,-74,3916,-76,-15,-20
2017-01-13_14:46:04.965,-72,-44,3886,-98,-40,-14
2017-01-13_14:46:04.968,-8,-70,3903,-133,-25,-40
2017-01-13_14:46:04.972,-80,-76,3899,-125,-35,-25
2017-01-13_14:46:04.976,-28,-75,3911,-124,-37,-237
2017-01-13_14:46:04.979,-22,-65,3912,-100,-28,-36
2017-01-13_14:46:04.983,-11,-83,3906,-99,-42,204
2017-01-13_14:46:04.986,-96,-84,3929,-91,-35,-26
2017-01-13_14:46:04.990,-46,-40,3940,-137,-19,-24
2017-01-13_14:46:04.994,-27,-62,3944,-100,-8,-31
2017-01-13_14:46:04.997,-72,-62,3944,-122,-12,-12
2017-01-13_14:46:05.001,-56,-70,3922,-112,-19,-11
2017-01-13_14:46:05.004,-50,-68,3914,-81,-52,-25
2017-01-13_14:46:05.008,-19,-54,3911,-85,-24,-33
2017-01-13_14:46:05.011,-42,-81,3946,-80,-33,-47
2017-01-13_14:46:05.015,-39,-77,3942,-140,-37,227
2017-01-13_14:46:05.019,-45,-71,3954,-116,-34,3
2017-01-13_14:46:05.023,-42,-88,3920,-120,-21,-6
2017-01-13_14:46:05.027,-43,-77,3953,-77,-36,-24
2017-01-13_14:46:05.030,-44,-45,3936,-78,-15,-24
2017-01-13_14:46:05.034,-49,-69,3912,-105,-21,-28
2017-01-13_14:46:05.037,-67,-75,3888,-124,-38,-62
2017-01-13_14:46:05.041,-27,-66,3940,-121,-21,-22
2017-01-13_14:46:05.044,-40,-92,3910,-94,-34,-20
2017-01-13_14:46:05.048,-29,-80,3928,-105,-23,-38
2017-01-13_14:46:05.052,-56,-68,3918,-71,-47,-39
2017-01-13_14:46:05.055,-65,-66,3935,-98,-35,-40
2017-01-13_14:46:05.059,-25,-80,3912,-113,-17,-41
2017-01-13_14:46:05.062,-629,-777,3786,-487,-700,-272
2017-01-13_14:46:05.066,6,483,3263,175,-239,-291
2017-01-13_14:46:05.070,-1035,-714,3984,34,155,-309
2017-01-13_14:46:05.073,-209,478,4863,-161,208,121
2017-01-13_14:46:05.077,-489,-747,4265,-141,68,-6
2017-01-13_14:46:05.080,-357,-552,3858,-86,151,-75
2017-01-13_14:46:05.084,-391,-102,4261,-152,79,-77
2017-01-13_14:46:05.087,-678,-85,4103,-85,11,-248
2017-01-13_14:46:05.091,-443,-259,4403,-96,97,-28
2017-01-13_14:46:05.095,-307,-2,4203,-92,29,-244
2017-01-13_14:46:05.098,-486,-36,4037,-112,53,-25
2017-01-13_14:46:05.102,154,-192,4313,-121,31,-6
2017-01-13_14:46:05.105,-163,-87,4174,-130,62,-23
2017-01-13_14:46:05.109,-331,-42,4148,-109,47,-11
2017-01-13_14:46:05.113,66,-155,4222,-66,36,8
2017-01-13_14:46:05.116,-123,-83,3867,-86,4,-253
2017-01-13_14:46:05.120,176,-81,4082,-94,248,-18
2017-01-13_14:46:05.123,55,-116,4136,-113,-2,23
2017-01-13_14:46:05.127,156,-63,3941,-141,-15,-11
2017-01-13_14:46:05.130,93,-48,4052,-116,-1,-29
2017-01-13_14:46:05.134,-6,-84,3991,-116,-45,-11
2017-01-13_14:46:05.138,48,-75,3949,-79,-38,-14
2017-01-13_14:46:05.141,71,-6,4035,-107,-10,-3
2017-01-13_14:46:05.145,43,-69,3906,-123,-34,-24
2017-01-13_14:46:05.148,74,-70,4017,-135,-44,-5
2017-01-13_14:46:05.152,55,-66,3759,-85,-45,-20
2017-01-13_14:46:05.155,140,-53,3910,-63,-60,-250
2017-01-13_14:46:05.159,49,-56,3937,-88,-47,-19
2017-01-13_14:46:05.163,27,-42,3873,-93,-42,-18
2017-01-13_14:46:05.166,29,-73,3918,-113,-34,-2
2017-01-13_14:46:05.170,69,-46,3838,-122,-36,-3
2017-01-13_14:46:05.173,-1,-68,3861,-106,-45,-33
2017-01-13_14:46:05.177,51,-58,3888,-78,-44,-7
2017-01-13_14:46:05.181,-57,-55,3871,-82,-47,199
2017-01-13_14:46:05.184,6,-82,3849,-107,-57,-12
2017-01-13_14:46:05.188,-3,-37,3889,-116,-37,-16
2017-01-13_14:46:05.191,-41,-52,3872,-142,-51,-10
2017-01-13_14:46:05.195,-24,-65,3880,-84,-35,193
2017-01-13_14:46:05.198,-74,-78,3893,-86,-40,191
2017-01-13_14:46:05.202,-27,-64,3884,-103,-53,-25
2017-01-13_14:46:05.206,-7,-77,3884,-97,-31,-36
2017-01-13_14:46:05.209,-48,-68,3876,-103,-43,-35
2017-01-13_14:46:05.213,-52,-68,3928,-137,-41,-24
2017-01-13_14:46:05.216,-96,-51,3892,-93,-31,-29
2017-01-13_14:46:05.220,-50,-73,3889,-85,-40,-28
2017-01-13_14:46:05.223,-56,-72,3922,-91,-15,-41
2017-01-13_14:46:05.227,-60,-52,3874,-118,-41,-17
2017-01-13_14:46:05.231,-66,-60,3930,-111,-30,-35
2017-01-13_14:46:05.234,-53,-78,3907,-126,-27,-30
2017-01-13_14:46:05.238,-42,-69,3883,-94,-17,-15
2017-01-13_14:46:05.241,-74,-59,3912,-100,-12,-10
2017-01-13_14:46:05.245,-76,-49,3931,-86,-27,-36
2017-01-13_14:46:05.249,-32,-67,3937,-115,-16,-45
2017-01-13_14:46:05.253,-52,-74,3911,-107,-18,-30
2017-01-13_14:46:05.256,-67,-77,3920,-112,-21,-62
2017-01-13_14:46:05.260,-65,-76,3937,-95,-26,-15
2017-01-13_14:46:05.263,-55,-82,3954,-109,-39,-53
2017-01-13_14:46:05.267,-83,-63,3930,-94,-23,-29
2017-01-13_14:46:05.270,-81,-77,3923,-91,-28,-18
2017-01-13_14:46:05.273,-34,-88,3929,-122,-8,-8
2017-01-13_14:46:05.277,-45,-47,3928,-103,-25,-43
2017-01-13_14:46:05.280,-64,-74,3914,-124,-23,-42
2017-01-13_14:46:05.284,-51,-68,3948,-91,-35,-34
2017-01-13_14:46:05.288,-40,-58,3958,-76,-41,-37
2017-01-13_14:46:05.291,-40,-82,3950,-96,-18,-32
2017-01-13_14:46:05.295,-37,-65,3909,-129,-32,-40
2017-01-13_14:46:05.299,-52,-65,3926,-99,-36,-5
2017-01-13_14:46:05.302,-46,-60,3919,-128,-14,-6
2017-01-13_14:46:05.305,-95,-77,3898,-97,-7,-10
2017-01-13_14:46:05.309,17,-83,3915,-62,230,-42
2017-01-13_14:46:05.313,-41,-40,3941,-92,-39,-11
2017-01-13_14:46:05.317,-60,-86,3921,-127,-18,-236
2017-01-13_14:46:05.320,-34,-51,3930,-119,-36,-21
2017-01-13_14:46:05.324,-13,-60,3925,-115,-34,-39
2017-01-13_14:46:05.328,-30,-63,3892,-102,-14,-63
2017-01-13_14:46:05.331,-10,-59,3952,-73,-67,-235
2017-01-13_14:46:05.335,-59,-55,3938,-88,-45,-40
2017-01-13_14:46:05.339,-32,-87,3947,-137,-33,9
2017-01-13_14:46:05.342,-21,-62,3953,-133,-43,-255
2017-01-13_14:46:05.346,7,-63,3926,-103,-62,-14
2017-01-13_14:46:05.349,3,-40,3922,-73,-28,-54
2017-01-13_14:46:05.353,-244,-56,3874,-85,-46,-15
2017-01-13_14:46:05.356,5,-93,3878,-96,-55,-6
2017-01-13_14:46:05.360,-86,-99,3922,-111,-33,202
2017-01-13_14:46:05.363,-127,-86,3882,-113,-77,-19
2017-01-13_14:46:05.367,3,-44,3888,-113,-40,237
2017-01-13_14:46:05.370,-242,-73,3908,-81,-60,-58
2017-01-13_14:46:05.374,-63,-59,3878,-108,-10,175
2017-01-13_14:46:05.377,-55,-61,3918,-81,-86,-237
2017-01-13_14:46:05.381,-36,-67,3899,-132,-6,-34
2017-01-13_14:46:05.384,-42,-36,3939,-126,-7,-19
2017-01-13_14:46:05.388,-32,-106,3943,-118,-34,-9
2017-01-13_14:46:05.391,-83,-115,3934,-73,-62,-47
2017-01-13_14:46:05.395,-23,-64,3928,-85,-35,-37
2017-01-13_14:46:05.399,34,-79,3908,-97,-48,-13
2017-01-13_14:46:05.402,1,-38,3939,-103,-57,-35
2017-01-13_14:46:05.406,-11,-33,3892,-130,-32,-44
2017-01-13_14:46:05.409,-3,-71,3912,-103,-59,-17
2017-01-13_14:46:05.413,-244,-57,3922,-117,-13,-18
2017-01-13_14:46:05.416,-11,-48,3884,-72,-16,-29
2017-01-13_14:46:05.421,-8,-79,3929,-92,-26,-31
2017-01-13_14:46:05.425,-41,-75,3907,-98,-45,-44
2017-01-13_14:46:05.428,7,-69,3880,-94,-26,-238
2017-01-13_14:46:05.432,-18,-49,3930,-118,-48,-55
2017-01-13_14:46:05.435,-44,-67,3920,-110,-39,-233
2017-01-13_14:46:05.439,-20,-96,3979,-84,-10,-21
2017-01-13_14:46:05.442,-102,-71,3943,-86,-244,-22
2017-01-13_14:46:05.446,-146,-85,3924,-86,-27,-252
2017-01-13_14:46:05.450,-55,-89,3954,-126,-251,230
2017-01-13_14:46:05.453,-24,-29,3908,-115,-26,-14
2017-01-13_14:46:05.457,-71,-49,3953,-109,0,179
2017-01-13_14:46:05.460,-63,-54,3993,-50,221,-52
2017-01-13_14:46:05.464,-98,-65,3954,-55,-253,-42
2017-01-13_14:46:05.467,-11,-63,3977,-98,-40,-11
2017-01-13_14:46:05.471,-61,-72,3966,-109,-46,-35
2017-01-13_14:46:05.474,207,-62,3920,-112,-66,-65
2017-01-13_14:46:05.478,-4,-20,3900,-102,-53,-40
2017-01-13_14:46:05.481,8,-29,3876,-83,-57,-18
2017-01-13_14:46:05.485,-122,-81,3920,-93,-43,-39
2017-01-13_14:46:05.488,79,-66,3918,-85,-43,-30
2017-01-13_14:46:05.492,90,-93,3924,-143,233,-43
2017-01-13_14:46:05.495,17,-68,3921,-136,254,-4
2017-01-13_14:46:05.499,-70,-122,3951,-101,-27,204
2017-01-13_14:46:05.503,16,-108,3901,-75,217,-13
2017-01-13_14:46:05.506,-64,-68,3989,-81,-234,-252
2017-01-13_14:46:05.510,8,-38,3938,-118,253,-46
2017-01-13_14:46:05.513,60,-57,3960,-149,27,8
2017-01-13_14:46:05.517,-12,-106,3925,-130,25,-255
2017-01-13_14:46:05.520,-52,-81,3947,-127,38,-14
2017-01-13_14:46:05.524,177,-15,3951,-104,61,-29
2017-01-13_14:46:05.528,219,31,4023,-129,123,33
2017-01-13_14:46:05.531,246,-29,4056,-164,143,57
2017-01-13_14:46:05.535,278,-135,4143,-196,197,37
2017-01-13_14:46:05.538,307,-182,4173,-184,507,103
2017-01-13_14:46:05.542,385,-248,4297,-169,347,88
2017-01-13_14:46:05.546,371,-270,4327,-124,439,156
2017-01-13_14:46:05.550,400,-261,4533,-136,522,177
2017-01-13_14:46:05.554,653,-375,4525,-148,617,223
2017-01-13_14:46:05.557,646,-403,4567,-136,689,246
2017-01-13_14:46:05.561,749,-385,4406,-146,758,509
2017-01-13_14:46:05.564,889,-255,4552,-122,824,345
2017-01-13_14:46:05.568,832,-226,4305,-128,904,342
2017-01-13_14:46:05.571,802,-239,4267,-149,931,411
2017-01-13_14:46:05.575,622,-372,4359,-125,986,358
2017-01-13_14:46:05.578,483,-388,4077,-189,963,372
2017-01-13_14:46:05.582,393,-71,3873,-46,1024,344
2017-01-13_14:46:05.585,565,80,3376,-338,916,441
2017-01-13_14:46:05.589,-369,158,3620,-444,873,351
2017-01-13_14:46:05.592,-130,322,3768,-595,674,1
2017-01-13_14:46:05.596,-162,568,3812,-854,785,180
2017-01-13_14:46:05.600,-199,644,3894,-1154,712,-226
2017-01-13_14:46:05.603,298,645,4087,-1375,660,-64
2017-01-13_14:46:05.607,-364,695,4182,-1517,983,-307
2017-01-13_14:46:05.610,-900,504,4841,-1732,763,-416
2017-01-13_14:46:05.614,-875,175,4871,-1861,654,-429
2017-01-13_14:46:05.618,-942,-101,4786,-1913,693,-579
2017-01-13_14:46:05.621,-184,-391,5258,-1905,932,-760
2017-01-13_14:46:05.624,-199,-271,5365,-1913,872,-721
2017-01-13_14:46:05.628,-887,-681,4887,-1817,921,-801
