time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-11_15:30:15.999000,17,-954,3455,-69,-12,-58
2017-01-11_15:30:16.003000,332,-1021,4309,-8,-148,-38
2017-01-11_15:30:16.007000,-72,-499,4631,-18,-10,221
2017-01-11_15:30:16.010000,165,-194,4380,23,11,-225
2017-01-11_15:30:16.014000,224,413,3298,-15,-90,-7
2017-01-11_15:30:16.017000,740,242,2785,-15,-3,-27
2017-01-11_15:30:16.021000,443,89,3536,17,-51,-37
2017-01-11_15:30:16.025000,264,327,4456,198,-56,-17
2017-01-11_15:30:16.028000,685,216,3961,-80,248,7
2017-01-11_15:30:16.032000,910,69,2803,-78,45,-255
2017-01-11_15:30:16.036000,349,-242,3353,-41,71,222
2017-01-11_15:30:16.039000,-198,-200,4165,-60,-57,-2
2017-01-11_15:30:16.043000,-99,-53,3949,-45,-42,31
2017-01-11_15:30:16.046000,212,78,3864,-30,-21,-247
2017-01-11_15:30:16.050000,585,47,3612,-47,10,41
2017-01-11_15:30:16.054000,240,-116,3343,-81,-10,-243
2017-01-11_15:30:16.057000,-102,-219,3744,-40,199,31
2017-01-11_15:30:16.061000,-288,-423,4137,231,-14,-7
2017-01-11_15:30:16.065000,88,-282,4091,-27,-14,241
2017-01-11_15:30:16.068000,335,30,3730,-47,-10,217
2017-01-11_15:30:16.072000,422,168,3939,-32,-64,-239
2017-01-11_15:30:16.075000,273,225,3751,-42,-60,-5
2017-01-11_15:30:16.079000,551,36,3488,-73,-9,-12
2017-01-11_15:30:16.083000,425,253,3456,-58,25,-243
2017-01-11_15:30:16.086000,222,167,3716,-63,21,22
2017-01-11_15:30:16.090000,267,225,3765,-74,3,-4
2017-01-11_15:30:16.093000,190,-75,3621,-79,-7,-246
2017-01-11_15:30:16.097000,277,-93,3646,-55,-27,-12
2017-01-11_15:30:16.101000,267,-131,3637,-38,-6,-15
2017-01-11_15:30:16.104000,147,-322,3950,-82,238,-14
2017-01-11_15:30:16.108000,-8,-360,4065,-70,7,242
2017-01-11_15:30:16.112000,108,-249,3924,-22,25,242
2017-01-11_15:30:16.115000,393,-38,3821,-60,-34,-16
2017-01-11_15:30:16.119000,409,13,3822,-54,-34,2
2017-01-11_15:30:16.122000,497,50,3671,-25,-43,-12
2017-01-11_15:30:16.126000,381,150,3502,-28,-5,-234
2017-01-11_15:30:16.130000,281,162,3581,-66,13,202
2017-01-11_15:30:16.133000,208,124,3827,-86,27,-2
2017-01-11_15:30:16.137000,244,14,3898,-51,21,-4
2017-01-11_15:30:16.141000,284,4,3876,-50,-243,-245
2017-01-11_15:30:16.144000,201,-75,3704,-74,-41,-19
2017-01-11_15:30:16.148000,202,-185,3720,-39,-24,-243
2017-01-11_15:30:16.151000,142,-245,3712,-43,-255,-23
2017-01-11_15:30:16.155000,75,-153,3798,-56,8,-21
2017-01-11_15:30:16.159000,59,-71,3833,-37,25,-236
2017-01-11_15:30:16.162000,166,-25,3867,-8,-6,-3
2017-01-11_15:30:16.166000,366,33,3786,-60,-11,-251
2017-01-11_15:30:16.170000,390,69,3677,-65,-46,13
2017-01-11_15:30:16.173000,409,47,3626,-42,-29,212
2017-01-11_15:30:16.177000,247,-17,3757,-41,-247,-25
2017-01-11_15:30:16.180000,182,-41,4049,-75,29,-239
2017-01-11_15:30:16.184000,229,-45,3888,-76,6,9
2017-01-11_15:30:16.187000,226,-101,3855,-30,-15,-2
2017-01-11_15:30:16.191000,208,-150,3677,-26,-28,-252
2017-01-11_15:30:16.195000,247,-116,3750,-58,-35,-13
2017-01-11_15:30:16.199000,231,-91,3661,-54,210,-13
2017-01-11_15:30:16.202000,187,-99,3797,-32,-33,-3
2017-01-11_15:30:16.206000,141,-65,3818,-51,-239,-3
2017-01-11_15:30:16.209000,240,-25,3788,-65,-27,223
2017-01-11_15:30:16.213000,278,-24,3707,-39,-10,6
2017-01-11_15:30:16.217000,381,-100,3801,-27,-40,222
2017-01-11_15:30:16.220000,368,-121,3727,-41,-254,-34
2017-01-11_15:30:16.224000,197,-39,3710,-33,6,5
2017-01-11_15:30:16.227000,176,18,3756,-23,-252,-39
2017-01-11_15:30:16.231000,234,27,3911,-46,3,-251
2017-01-11_15:30:16.235000,299,27,3877,-80,-253,-4
2017-01-11_15:30:16.238000,249,41,3830,-50,-17,214
2017-01-11_15:30:16.242000,463,-43,3731,-20,-49,-22
2017-01-11_15:30:16.245000,219,-125,3728,-58,-22,251
2017-01-11_15:30:16.249000,240,-85,3720,-42,216,-20
2017-01-11_15:30:16.253000,190,-37,3781,-29,5,-5
2017-01-11_15:30:16.256000,222,-89,3835,-22,2,238
2017-01-11_15:30:16.260000,466,-113,3815,-65,-230,239
2017-01-11_15:30:16.263000,260,-84,3788,-51,-10,-254
2017-01-11_15:30:16.267000,262,-2,3767,-25,-32,1
2017-01-11_15:30:16.271000,67,39,3703,-63,-2,-21
2017-01-11_15:30:16.274000,243,59,3715,-65,231,-250
2017-01-11_15:30:16.278000,270,94,3704,-40,10,232
2017-01-11_15:30:16.282000,253,56,3723,-43,3,241
2017-01-11_15:30:16.285000,240,-5,3801,-62,-253,-242
2017-01-11_15:30:16.289000,194,-74,3793,-48,-15,241
2017-01-11_15:30:16.293000,229,-67,3779,-25,-256,225
2017-01-11_15:30:16.296000,234,-76,3759,-82,-13,-27
2017-01-11_15:30:16.300000,245,-91,3849,-52,-251,233
2017-01-11_15:30:16.303000,167,-142,3865,-29,241,-17
2017-01-11_15:30:16.307000,171,-112,3816,-41,233,238
2017-01-11_15:30:16.311000,240,-115,3793,-53,-27,232
2017-01-11_15:30:16.314000,281,-78,3782,-30,-17,-2
2017-01-11_15:30:16.318000,335,-8,3718,-17,-38,239
2017-01-11_15:30:16.322000,300,68,3648,-94,231,-253
2017-01-11_15:30:16.325000,286,84,3714,-58,4,-22
2017-01-11_15:30:16.329000,511,-19,3804,-38,-2,252
2017-01-11_15:30:16.332000,241,-42,3796,-29,0,-3
2017-01-11_15:30:16.336000,241,-67,3809,-79,-42,-28
2017-01-11_15:30:16.340000,254,-51,3800,-61,-11,-13
2017-01-11_15:30:16.343000,253,-84,3844,-33,-28,221
2017-01-11_15:30:16.347000,245,-55,4048,-44,-6,-16
2017-01-11_15:30:16.350000,187,-35,3814,-65,2,-17
2017-01-11_15:30:16.354000,128,-102,3813,-39,236,5
2017-01-11_15:30:16.358000,218,-86,3814,-34,-11,-5
2017-01-11_15:30:16.361000,263,-40,3749,-71,245,-7
2017-01-11_15:30:16.365000,272,14,3736,-40,-9,210
2017-01-11_15:30:16.369000,299,9,3711,-36,-16,-12
2017-01-11_15:30:16.372000,271,-3,3732,-55,-252,243
2017-01-11_15:30:16.376000,249,14,3702,-77,-1,-43
2017-01-11_15:30:16.379000,231,-4,3727,-33,-4,-10
2017-01-11_15:30:16.383000,209,-17,3766,-32,-8,-247
2017-01-11_15:30:16.387000,260,-23,3792,-46,-33,239
2017-01-11_15:30:16.390000,270,38,3727,-42,-2,-252
2017-01-11_15:30:16.394000,261,-1,3739,-22,9,-1
2017-01-11_15:30:16.397000,18,-21,3796,-47,-2,-14
2017-01-11_15:30:16.401000,202,-73,3810,-62,-234,-252
2017-01-11_15:30:16.405000,185,-68,3767,-45,-236,252
2017-01-11_15:30:16.408000,238,-86,3771,-22,-255,-246
2017-01-11_15:30:16.412000,265,-81,3832,-93,-255,-22
2017-01-11_15:30:16.416000,291,-64,3825,-48,239,2
2017-01-11_15:30:16.419000,237,-55,3752,-26,-5,-9
2017-01-11_15:30:16.423000,238,-74,3799,-45,-9,-14
2017-01-11_15:30:16.426000,225,-67,3843,-68,253,13
2017-01-11_15:30:16.430000,260,-74,3784,-45,221,-10
2017-01-11_15:30:16.434000,274,-50,3759,-49,-21,-253
2017-01-11_15:30:16.437000,267,-25,3755,-58,-5,-247
2017-01-11_15:30:16.441000,263,-30,3767,-54,244,-17
2017-01-11_15:30:16.444000,271,-34,3768,-41,-238,-10
2017-01-11_15:30:16.448000,213,-46,3736,-54,255,235
2017-01-11_15:30:16.452000,207,-81,3807,-76,-2,-33
2017-01-11_15:30:16.455000,206,-83,3842,-14,245,-237
2017-01-11_15:30:16.459000,248,-49,3803,-33,-251,21
2017-01-11_15:30:16.463000,235,-32,3789,-56,-38,-251
2017-01-11_15:30:16.466000,247,-24,3776,-43,-3,30
2017-01-11_15:30:16.470000,252,-47,3779,-23,239,-17
2017-01-11_15:30:16.473000,186,-63,3807,-43,-251,-253
2017-01-11_15:30:16.477000,235,-29,3707,-65,5,-6
2017-01-11_15:30:16.481000,217,-33,3754,-58,-28,18
2017-01-11_15:30:16.484000,502,-21,3773,-15,12,-12
2017-01-11_15:30:16.488000,271,-20,3799,-50,-27,-10
2017-01-11_15:30:16.492000,246,-15,3746,-78,11,235
2017-01-11_15:30:16.495000,244,-44,3760,-35,-8,-38
2017-01-11_15:30:16.499000,201,-60,3741,-49,-22,-240
2017-01-11_15:30:16.502000,225,-41,3763,-85,-253,-17
2017-01-11_15:30:16.506000,242,-38,3788,-54,-22,-243
2017-01-11_15:30:16.510000,245,-34,3758,-26,-21,-23
2017-01-11_15:30:16.513000,14,-70,3770,-62,17,-250
2017-01-11_15:30:16.517000,252,-46,3741,-61,-20,-27
2017-01-11_15:30:16.521000,242,-68,3836,-32,-6,-6
2017-01-11_15:30:16.525000,235,-74,3832,-39,222,-9
2017-01-11_15:30:16.528000,262,-38,3761,-56,-2,-17
2017-01-11_15:30:16.532000,194,7,3753,-61,-11,243
2017-01-11_15:30:16.535000,245,-54,3754,-17,-18,236
2017-01-11_15:30:16.539000,244,-62,3797,-76,-247,-11
2017-01-11_15:30:16.543000,252,-37,3774,-58,-19,232
2017-01-11_15:30:16.546000,224,-25,3760,-55,-245,230
2017-01-11_15:30:16.550000,239,-20,3705,-27,11,208
2017-01-11_15:30:16.554000,277,-13,3765,-74,-1,-23
2017-01-11_15:30:16.557000,257,-22,3783,-55,206,231
2017-01-11_15:30:16.561000,270,-37,3744,-14,-17,-253
2017-01-11_15:30:16.564000,246,-43,3729,-45,-3,246
2017-01-11_15:30:16.568000,244,-44,3786,-65,-6,233
2017-01-11_15:30:16.572000,238,-23,3754,-57,-3,221
2017-01-11_15:30:16.575000,255,-43,3739,-29,3,-238
2017-01-11_15:30:16.579000,263,-22,3791,-55,-22,222
2017-01-11_15:30:16.583000,222,-37,3762,-37,-256,-5
2017-01-11_15:30:16.586000,252,-32,3782,-16,-255,-19
2017-01-11_15:30:16.590000,240,-55,3761,-47,-9,-1
2017-01-11_15:30:16.593000,221,-40,3795,-78,-5,-5
2017-01-11_15:30:16.597000,246,-26,3799,-49,251,-236
2017-01-11_15:30:16.601000,249,-36,3753,-32,233,255
2017-01-11_15:30:16.604000,264,-48,3833,-71,10,-243
2017-01-11_15:30:16.608000,249,-55,3776,-90,-25,-4
2017-01-11_15:30:16.612000,248,-39,3766,-33,15,-255
2017-01-11_15:30:16.615000,240,-48,3795,-27,224,-15
2017-01-11_15:30:16.619000,249,-31,3807,-70,-1,-250
2017-01-11_15:30:16.622000,231,-63,3791,-34,230,-5
2017-01-11_15:30:16.626000,266,-53,3796,-46,-244,-253
2017-01-11_15:30:16.630000,208,-42,3789,-61,-10,-10
2017-01-11_15:30:16.633000,229,-67,3791,-43,-15,-250
2017-01-11_15:30:16.637000,242,-78,3816,-16,-1,-239
2017-01-11_15:30:16.641000,211,-58,3778,-41,-15,3
2017-01-11_15:30:16.644000,226,-35,3818,-41,-256,-15
2017-01-11_15:30:16.648000,267,-71,3821,-37,-9,-12
2017-01-11_15:30:16.651000,221,-70,3827,-35,-7,235
2017-01-11_15:30:16.655000,206,-49,3798,-65,-15,-6
2017-01-11_15:30:16.659000,246,-51,3774,-54,-12,-2
2017-01-11_15:30:16.662000,236,-83,3775,-53,-13,-6
2017-01-11_15:30:16.666000,223,-41,3784,-46,-245,-21
2017-01-11_15:30:16.670000,211,-69,3752,-62,-14,-16
2017-01-11_15:30:16.673000,244,-8,3809,-31,-14,11
2017-01-11_15:30:16.677000,217,-45,3800,-49,-26,-25
2017-01-11_15:30:16.680000,224,-28,3784,-60,7,-239
2017-01-11_15:30:16.684000,260,-43,3798,-53,237,-8
2017-01-11_15:30:16.688000,216,-33,3770,-22,-4,-16
2017-01-11_15:30:16.691000,217,-43,3814,-58,-13,-28
2017-01-11_15:30:16.695000,245,-19,3737,-82,239,2
2017-01-11_15:30:16.698000,243,1,3776,-42,-16,-11
2017-01-11_15:30:16.702000,249,-57,3818,-30,-3,-251
2017-01-11_15:30:16.706000,231,-34,3752,-68,235,-27
2017-01-11_15:30:16.709000,256,-38,3756,-67,-246,-18
2017-01-11_15:30:16.713000,240,-39,3721,-38,-253,-1
2017-01-11_15:30:16.717000,260,-37,3784,-23,-248,-9
2017-01-11_15:30:16.720000,254,-55,3772,-58,6,-6
2017-01-11_15:30:16.724000,219,-23,3766,-63,-244,-9
2017-01-11_15:30:16.727000,241,-50,3749,-29,-4,-1
2017-01-11_15:30:16.731000,1,-9,3795,-68,242,-28
2017-01-11_15:30:16.735000,257,-14,3744,-49,-10,241
2017-01-11_15:30:16.738000,269,-35,3801,-28,-252,-5
2017-01-11_15:30:16.742000,241,-45,3772,-67,-1,-10
2017-01-11_15:30:16.746000,272,-43,3763,-62,250,-25
2017-01-11_15:30:16.749000,238,-44,3771,-30,-4,223
2017-01-11_15:30:16.753000,257,-46,3784,-29,218,-235
2017-01-11_15:30:16.756000,261,-54,3764,-70,-18,3
2017-01-11_15:30:16.760000,249,-42,3808,-71,223,-13
2017-01-11_15:30:16.764000,218,-31,3793,-39,-252,-255
2017-01-11_15:30:16.767000,236,-52,3766,-66,229,-16
2017-01-11_15:30:16.771000,244,-44,3779,-60,-245,-238
2017-01-11_15:30:16.775000,237,-52,3800,-46,-247,-26
2017-01-11_15:30:16.778000,255,-20,3801,-33,-21,-237
2017-01-11_15:30:16.782000,253,-26,3769,-49,-256,-27
2017-01-11_15:30:16.785000,232,-26,3750,-65,4,-9
2017-01-11_15:30:16.789000,252,-62,3762,-46,247,-17
2017-01-11_15:30:16.793000,260,-49,3768,-47,-235,235
2017-01-11_15:30:16.796000,238,-50,3802,-72,248,-2
2017-01-11_15:30:16.800000,262,-55,3797,-43,-250,9
2017-01-11_15:30:16.803000,240,-63,3784,-33,-5,-16
2017-01-11_15:30:16.807000,236,-50,3784,-74,-6,-23
2017-01-11_15:30:16.811000,250,-44,3771,-38,-10,-10
2017-01-11_15:30:16.814000,234,-67,3761,-32,-6,-16
2017-01-11_15:30:16.818000,221,-65,3801,-41,-6,235
2017-01-11_15:30:16.822000,209,-38,3791,-65,-13,-16
2017-01-11_15:30:16.825000,220,-40,3810,-54,-18,235
2017-01-11_15:30:16.829000,250,-67,3767,-30,-30,-31
2017-01-11_15:30:16.833000,206,-25,3782,-69,-21,-241
2017-01-11_15:30:16.836000,230,-61,3756,-54,-23,-3
2017-01-11_15:30:16.840000,246,-36,3739,-30,-18,-5
2017-01-11_15:30:16.843000,258,-22,3791,-35,-14,12
2017-01-11_15:30:16.847000,217,-27,3750,-61,-20,-17
2017-01-11_15:30:16.851000,258,-20,3733,-66,224,8
2017-01-11_15:30:16.854000,245,-58,3770,-36,-26,203
2017-01-11_15:30:16.858000,244,-47,3788,-52,-253,-17
2017-01-11_15:30:16.862000,262,-39,3783,-61,-255,218
2017-01-11_15:30:16.865000,219,-59,3767,-42,-17,248
2017-01-11_15:30:16.869000,207,-35,3755,-38,-245,-32
2017-01-11_15:30:16.872000,248,-33,3766,-66,-250,216
2017-01-11_15:30:16.876000,282,-8,3783,-43,-251,-26
2017-01-11_15:30:16.879000,247,-5,3763,-32,-250,233
2017-01-11_15:30:16.883000,235,3,3756,-47,3,241
2017-01-11_15:30:16.887000,246,-31,3783,-68,243,-3
2017-01-11_15:30:16.890000,262,-38,3764,-25,-11,199
2017-01-11_15:30:16.894000,289,-30,3734,-33,240,-233
2017-01-11_15:30:16.898000,227,-46,3815,-71,-250,247
2017-01-11_15:30:16.901000,252,-63,3805,-32,-249,-1
2017-01-11_15:30:16.905000,255,-37,3773,-22,-15,-249
2017-01-11_15:30:16.909000,248,-63,3764,-73,-22,-1
2017-01-11_15:30:16.912000,250,-46,3809,-63,0,-11
2017-01-11_15:30:16.916000,228,-44,3786,-25,228,10
2017-01-11_15:30:16.919000,234,-43,3818,-38,-4,6
2017-01-11_15:30:16.923000,226,-56,3768,-62,-29,-252
2017-01-11_15:30:16.927000,271,-52,3794,-52,-3,2
2017-01-11_15:30:16.930000,258,-46,3771,-33,-18,-9
2017-01-11_15:30:16.934000,213,-72,3789,-51,-6,233
2017-01-11_15:30:16.937000,226,-48,3785,-81,-18,-243
2017-01-11_15:30:16.941000,233,-53,3768,-35,-255,-29
2017-01-11_15:30:16.945000,1,-35,3776,-26,-1,-236
2017-01-11_15:30:16.948000,241,-22,3760,-56,-3,-2
2017-01-11_15:30:16.952000,221,-62,3782,-34,4,204
2017-01-11_15:30:16.956000,224,-51,3783,-30,-19,19
2017-01-11_15:30:16.959000,212,-18,3763,-27,-1,236
2017-01-11_15:30:16.963000,217,-18,3752,-81,-253,-4
2017-01-11_15:30:16.966000,245,-44,3764,-34,-12,-20
2017-01-11_15:30:16.970000,239,-20,3770,-14,-10,244
2017-01-11_15:30:16.974000,252,-29,3770,-63,-6,200
2017-01-11_15:30:16.977000,249,-6,3751,-86,-8,252
2017-01-11_15:30:16.981000,239,-33,3790,-19,3,-248
2017-01-11_15:30:16.984000,237,-60,3775,-64,-11,-36
2017-01-11_15:30:16.988000,258,-44,3798,-57,253,-10
2017-01-11_15:30:16.992000,234,-50,3767,-32,223,-17
2017-01-11_15:30:16.995000,244,-25,3753,-35,-21,-19
2017-01-11_15:30:16.999000,296,-30,3649,-81,255,-235
2017-01-11_15:30:17.003000,161,-58,3827,-52,-25,3
2017-01-11_15:30:17.006000,172,-40,3874,-42,-16,-1
2017-01-11_15:30:17.010000,273,-30,3624,-20,-33,-240
2017-01-11_15:30:17.013000,505,-27,3703,-77,-251,1
2017-01-11_15:30:17.017000,166,-67,3762,-61,-1,-14
2017-01-11_15:30:17.021000,198,-75,3640,-254,-14,-5
2017-01-11_15:30:17.024000,192,-53,3784,-68,226,-235
2017-01-11_15:30:17.028000,264,-4,3697,-60,-9,-18
2017-01-11_15:30:17.032000,282,-35,3769,-57,-11,-231
2017-01-11_15:30:17.035000,236,-80,3792,-32,243,-11
2017-01-11_15:30:17.039000,241,-45,3856,-88,250,-234
2017-01-11_15:30:17.043000,240,-44,3774,-32,239,-248
2017-01-11_15:30:17.046000,289,-61,3755,-30,-10,2
2017-01-11_15:30:17.050000,224,-99,3788,-61,255,-30
2017-01-11_15:30:17.054000,205,-57,3758,-96,-12,16
2017-01-11_15:30:17.057000,244,-12,3788,-17,-16,231
2017-01-11_15:30:17.061000,237,-29,4062,-20,-249,-21
2017-01-11_15:30:17.065000,206,-69,3778,-78,-19,-248
2017-01-11_15:30:17.068000,230,-55,3783,-67,-254,-28
2017-01-11_15:30:17.072000,196,-61,3779,-8,-2,-22
2017-01-11_15:30:17.075000,245,-25,3783,-26,-2,-5
2017-01-11_15:30:17.079000,263,-32,3801,-64,-2,237
2017-01-11_15:30:17.083000,264,-25,3778,-55,-16,-46
2017-01-11_15:30:17.086000,268,-52,3741,-34,234,241
2017-01-11_15:30:17.090000,204,-57,3766,-59,-250,-6
2017-01-11_15:30:17.094000,213,-75,3848,-38,-9,-15
2017-01-11_15:30:17.097000,202,-47,3804,-26,-11,-3
2017-01-11_15:30:17.101000,499,-43,3790,-59,-5,1
2017-01-11_15:30:17.104000,256,-11,3777,-67,-5,-26
2017-01-11_15:30:17.108000,242,-51,3805,-51,-6,-246
2017-01-11_15:30:17.112000,10,-46,3763,-6,-14,8
2017-01-11_15:30:17.115000,268,-44,3722,-55,242,-4
2017-01-11_15:30:17.119000,192,-73,4053,-60,229,246
2017-01-11_15:30:17.123000,260,-46,3771,-34,-11,249
2017-01-11_15:30:17.126000,319,-34,3708,-83,-245,-19
2017-01-11_15:30:17.130000,9,-18,3773,-71,-9,-254
2017-01-11_15:30:17.133000,309,-4,3761,-57,-247,226
2017-01-11_15:30:17.137000,239,-45,3709,-26,17,-12
2017-01-11_15:30:17.141000,486,-31,3761,-74,-241,9
2017-01-11_15:30:17.144000,235,-28,3763,-74,253,-254
2017-01-11_15:30:17.148000,234,-31,3775,-28,-18,-23
2017-01-11_15:30:17.152000,259,-25,3767,-31,236,-10
2017-01-11_15:30:17.155000,253,-3,3728,-72,-13,-2
2017-01-11_15:30:17.159000,222,-66,3765,-46,-2,-22
2017-01-11_15:30:17.162000,180,-43,3781,-35,-5,-250
2017-01-11_15:30:17.166000,200,-26,3842,-66,231,-21
2017-01-11_15:30:17.170000,232,-16,3811,-42,-1,-242
2017-01-11_15:30:17.173000,266,-37,3784,-42,-25,12
2017-01-11_15:30:17.177000,237,-19,3770,-67,-11,220
2017-01-11_15:30:17.181000,239,-50,3781,-79,217,-12
2017-01-11_15:30:17.184000,189,-18,3738,-54,-17,234
2017-01-11_15:30:17.188000,249,-41,3785,-35,-15,-7
2017-01-11_15:30:17.191000,226,-11,3793,-54,-6,-17
2017-01-11_15:30:17.195000,284,9,3771,-50,-1,-9
2017-01-11_15:30:17.199000,274,-31,3782,-32,-25,228
2017-01-11_15:30:17.202000,242,-61,3754,-27,-24,2
2017-01-11_15:30:17.206000,261,-109,3759,-89,7,248
2017-01-11_15:30:17.209000,200,-61,3786,-58,-30,6
2017-01-11_15:30:17.213000,245,-26,3786,-35,-235,-27
2017-01-11_15:30:17.217000,229,-47,3784,-50,241,-252
2017-01-11_15:30:17.220000,284,-42,3785,-68,1,224
2017-01-11_15:30:17.224000,252,-44,3748,-59,249,-24
2017-01-11_15:30:17.227000,480,-59,3751,-33,-35,252
2017-01-11_15:30:17.231000,243,-42,3745,-77,-244,-12
2017-01-11_15:30:17.235000,226,-17,3784,-48,-10,-242
2017-01-11_15:30:17.238000,219,-42,3789,-34,-252,-15
2017-01-11_15:30:17.242000,236,-37,3772,-65,242,-22
2017-01-11_15:30:17.246000,226,-34,3758,-55,-236,-5
2017-01-11_15:30:17.249000,174,-49,3791,-32,234,252
2017-01-11_15:30:17.253000,224,-49,3823,-48,-249,231
2017-01-11_15:30:17.256000,222,-37,3808,-76,-31,-234
2017-01-11_15:30:17.260000,277,-35,3806,-70,-24,231
2017-01-11_15:30:17.264000,248,-58,3796,-9,-3,-1
2017-01-11_15:30:17.267000,241,-48,3776,-49,-15,-7
2017-01-11_15:30:17.271000,206,-90,3769,-70,-4,-229
2017-01-11_15:30:17.275000,232,-56,3776,-36,-256,-15
2017-01-11_15:30:17.278000,280,-37,3770,-16,235,-230
2017-01-11_15:30:17.282000,277,-29,3814,-58,-10,-11
2017-01-11_15:30:17.285000,274,-62,3729,-72,228,-12
2017-01-11_15:30:17.289000,245,-34,3752,-12,240,-1
2017-01-11_15:30:17.293000,255,-48,3741,-30,-1,8
2017-01-11_15:30:17.296000,218,-45,3770,-65,227,-17
2017-01-11_15:30:17.300000,206,-34,3776,-39,248,-7
2017-01-11_15:30:17.304000,224,-36,3771,-43,-10,-12
2017-01-11_15:30:17.307000,253,-54,3793,-55,-11,-14
2017-01-11_15:30:17.311000,249,-36,3778,-63,-250,-246
2017-01-11_15:30:17.314000,247,-61,3796,-14,-22,-9
2017-01-11_15:30:17.318000,218,-81,3745,-42,2,-24
2017-01-11_15:30:17.322000,224,-61,3761,-67,255,8
2017-01-11_15:30:17.325000,484,-32,3791,-45,7,-22
2017-01-11_15:30:17.329000,211,-37,3787,-28,222,5
2017-01-11_15:30:17.332000,242,-16,3776,-60,-14,-242
2017-01-11_15:30:17.336000,498,-47,3739,-78,239,5
2017-01-11_15:30:17.340000,214,-45,3792,-256,6,-7
2017-01-11_15:30:17.343000,192,-55,3753,-36,237,225
2017-01-11_15:30:17.347000,198,-34,3810,-56,-240,-15
2017-01-11_15:30:17.351000,213,-41,3792,-71,-245,229
2017-01-11_15:30:17.354000,241,-39,3772,-11,-5,-249
2017-01-11_15:30:17.358000,228,-48,3763,-39,-4,231
2017-01-11_15:30:17.361000,257,-40,3788,-56,9,-14
2017-01-11_15:30:17.365000,233,-50,3784,-7,-256,36
2017-01-11_15:30:17.369000,224,-37,3742,-35,-6,-18
2017-01-11_15:30:17.372000,258,-21,3766,-83,-252,226
2017-01-11_15:30:17.376000,267,-22,3793,-70,-255,-243
2017-01-11_15:30:17.380000,261,-19,3765,-30,-242,-254
2017-01-11_15:30:17.383000,251,-59,3771,-61,-15,240
2017-01-11_15:30:17.387000,255,-22,3777,-82,-5,243
2017-01-11_15:30:17.390000,227,-51,3796,-40,-23,-31
2017-01-11_15:30:17.394000,228,-28,3781,-68,-6,-251
2017-01-11_15:30:17.398000,252,-60,3759,-48,-242,234
2017-01-11_15:30:17.401000,226,-44,3780,-36,-12,-15
2017-01-11_15:30:17.405000,218,-24,3768,-47,-20,12
2017-01-11_15:30:17.409000,243,-45,3787,-80,-9,-32
2017-01-11_15:30:17.412000,243,-29,3763,-59,-20,-11
2017-01-11_15:30:17.416000,252,-51,3748,-36,3,-10
2017-01-11_15:30:17.419000,219,-33,3749,-26,250,2
2017-01-11_15:30:17.423000,239,-44,3753,-83,1,-18
2017-01-11_15:30:17.427000,272,-57,3799,-51,-16,8
2017-01-11_15:30:17.430000,207,-67,3783,-35,11,-5
2017-01-11_15:30:17.434000,252,-43,3764,-29,222,-6
2017-01-11_15:30:17.438000,234,-53,3775,-38,-239,-236
2017-01-11_15:30:17.441000,243,-35,3766,-55,-15,22
2017-01-11_15:30:17.445000,205,-57,3809,-34,-1,-37
2017-01-11_15:30:17.448000,235,-38,3780,-14,217,10
2017-01-11_15:30:17.452000,220,-54,3790,-57,-29,-12
2017-01-11_15:30:17.456000,241,-26,3781,-24,-14,-34
2017-01-11_15:30:17.459000,246,-44,3782,-59,-12,-2
2017-01-11_15:30:17.463000,251,-39,3748,-92,-10,22
2017-01-11_15:30:17.466000,236,-21,3774,-45,-255,-22
2017-01-11_15:30:17.470000,218,-50,3728,-39,-17,-247
2017-01-11_15:30:17.474000,254,-55,3785,-53,-247,-236
2017-01-11_15:30:17.477000,234,-28,3728,-50,231,-23
2017-01-11_15:30:17.481000,223,-62,3755,-39,-8,4
2017-01-11_15:30:17.485000,217,-5,3788,-33,-14,-8
2017-01-11_15:30:17.488000,233,-52,3800,-74,8,228
2017-01-11_15:30:17.492000,244,-39,3786,-24,-3,-13
2017-01-11_15:30:17.495000,237,-41,3774,-26,-11,253
2017-01-11_15:30:17.499000,214,-63,3787,-53,-238,-21
2017-01-11_15:30:17.503000,254,-39,3798,-58,231,-252
2017-01-11_15:30:17.506000,247,-44,3784,-30,-14,233
2017-01-11_15:30:17.510000,258,-46,3809,-51,232,-252
2017-01-11_15:30:17.514000,228,-53,3760,-71,-22,235
2017-01-11_15:30:17.517000,243,-53,3764,-44,-9,-31
2017-01-11_15:30:17.521000,221,-51,3788,-19,241,-7
2017-01-11_15:30:17.524000,234,-35,3794,-74,-246,-16
2017-01-11_15:30:17.528000,244,-44,3795,-69,-19,-9
2017-01-11_15:30:17.532000,249,-43,3806,-41,-255,-6
2017-01-11_15:30:17.535000,237,-25,3747,-27,-10,218
2017-01-11_15:30:17.539000,243,-18,3769,-48,-14,-21
2017-01-11_15:30:17.542000,244,-35,3777,-35,-17,234
2017-01-11_15:30:17.546000,234,-41,3812,-26,240,3
2017-01-11_15:30:17.550000,245,-43,3747,-53,-20,221
2017-01-11_15:30:17.553000,264,-48,3770,-67,-19,-7
2017-01-11_15:30:17.557000,254,-54,3797,-36,-20,231
2017-01-11_15:30:17.561000,243,-35,3784,-22,238,-12
