time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-11_15:30:19.721000,283,33,3637,-24,-14,-11
2017-01-11_15:30:19.724000,259,-19,3757,-22,-14,-1
2017-01-11_15:30:19.728000,277,-2,3736,-62,-3,-254
2017-01-11_15:30:19.732000,279,11,3683,-77,1,-10
2017-01-11_15:30:19.735000,274,-27,3757,-39,-21,-249
2017-01-11_15:30:19.739000,144,-138,4037,-70,248,-1
2017-01-11_15:30:19.743000,234,-105,3894,-77,-6,-6
2017-01-11_15:30:19.746000,244,-66,3698,-32,-252,-2
2017-01-11_15:30:19.750000,217,-55,3820,-49,-10,-9
2017-01-11_15:30:19.753000,239,-109,3787,-59,-5,-242
2017-01-11_15:30:19.757000,268,-10,3753,-61,-6,-227
2017-01-11_15:30:19.761000,251,86,3728,-49,-9,-25
2017-01-11_15:30:19.764000,227,42,3739,-32,-9,-9
2017-01-11_15:30:19.768000,333,-17,3729,-69,-242,233
2017-01-11_15:30:19.771000,308,-35,3774,-41,252,-13
2017-01-11_15:30:19.775000,195,-53,3858,-42,232,-13
2017-01-11_15:30:19.779000,159,-137,3875,-47,-5,-17
2017-01-11_15:30:19.782000,265,-148,3764,-59,248,-247
2017-01-11_15:30:19.786000,205,-83,3821,-31,234,-8
2017-01-11_15:30:19.790000,209,-64,3850,-48,-26,-2
2017-01-11_15:30:19.793000,261,-44,3766,-47,-8,-17
2017-01-11_15:30:19.797000,316,-15,3725,-35,-7,-247
2017-01-11_15:30:19.800000,221,44,3702,-30,219,-2
2017-01-11_15:30:19.804000,249,36,3725,-70,-6,-2
2017-01-11_15:30:19.808000,507,-31,3813,-57,255,-9
2017-01-11_15:30:19.811000,228,-49,3822,-34,-3,-9
2017-01-11_15:30:19.815000,238,-46,3775,-22,-19,-14
2017-01-11_15:30:19.818000,264,-89,3780,-70,-3,254
2017-01-11_15:30:19.822000,238,-95,3818,-66,-3,-5
2017-01-11_15:30:19.826000,173,-52,3862,-254,-13,-16
2017-01-11_15:30:19.829000,236,-11,3762,-19,-3,248
2017-01-11_15:30:19.833000,258,1,3763,-79,14,233
2017-01-11_15:30:19.837000,480,-17,3779,-27,-34,-13
2017-01-11_15:30:19.840000,259,-20,3754,-41,-5,-3
2017-01-11_15:30:19.844000,301,-13,3703,-101,240,-3
2017-01-11_15:30:19.847000,218,-70,3803,-38,-247,-32
2017-01-11_15:30:19.851000,218,-89,3796,-10,239,2
2017-01-11_15:30:19.855000,237,-82,3774,-56,-247,234
2017-01-11_15:30:19.858000,202,-73,3805,-68,238,-1
2017-01-11_15:30:19.862000,169,-69,3867,-35,-253,-1
2017-01-11_15:30:19.866000,12,-63,3771,-42,-14,-253
2017-01-11_15:30:19.869000,276,-4,3725,-46,-243,-12
2017-01-11_15:30:19.873000,218,6,3757,-41,-25,-254
2017-01-11_15:30:19.876000,33,-26,3767,-36,-4,-10
2017-01-11_15:30:19.880000,285,27,3720,-65,248,-14
2017-01-11_15:30:19.884000,221,21,3746,-73,-1,-248
2017-01-11_15:30:19.887000,194,-16,3759,-53,-19,-14
2017-01-11_15:30:19.891000,216,-61,3797,-36,-249,-5
2017-01-11_15:30:19.895000,235,-50,3809,-58,-13,236
2017-01-11_15:30:19.898000,234,-35,3743,-50,233,16
2017-01-11_15:30:19.902000,235,-40,3708,-22,-10,220
2017-01-11_15:30:19.905000,246,-84,3777,-38,230,1
2017-01-11_15:30:19.909000,200,-55,3772,-67,-252,231
2017-01-11_15:30:19.913000,267,3,3669,-63,-12,-226
2017-01-11_15:30:19.916000,279,-27,3712,-38,-228,-211
2017-01-11_15:30:19.920000,274,-46,3807,-78,-249,-32
2017-01-11_15:30:19.924000,511,-28,3781,-65,-234,-254
2017-01-11_15:30:19.927000,255,-49,3728,-48,247,249
2017-01-11_15:30:19.931000,227,-45,3852,-41,-24,228
2017-01-11_15:30:19.934000,221,-93,3861,-56,-254,-32
2017-01-11_15:30:19.938000,234,-71,3747,-32,-242,251
2017-01-11_15:30:19.942000,199,-45,3790,-37,-22,-14
2017-01-11_15:30:19.945000,215,-82,3808,-40,-3,-254
2017-01-11_15:30:19.949000,272,-73,3744,-70,-1,225
2017-01-11_15:30:19.952000,280,6,3726,-47,229,-245
2017-01-11_15:30:19.956000,230,-27,3786,-82,-14,242
2017-01-11_15:30:19.960000,226,-17,3842,-87,243,231
2017-01-11_15:30:19.963000,283,-38,3792,-27,-14,237
2017-01-11_15:30:19.967000,262,-42,3732,-42,-16,-32
2017-01-11_15:30:19.971000,186,-57,3838,-77,-6,-11
2017-01-11_15:30:19.974000,228,-85,3781,-71,-254,-37
2017-01-11_15:30:19.978000,233,-60,3782,-22,233,-241
2017-01-11_15:30:19.981000,226,-8,3785,-14,-256,212
2017-01-11_15:30:19.985000,251,-47,3758,-68,7,-8
2017-01-11_15:30:19.989000,244,-54,3814,-54,245,-23
2017-01-11_15:30:19.992000,201,-33,3782,-11,-4,-2
2017-01-11_15:30:19.996000,238,-6,3741,-47,-255,-6
2017-01-11_15:30:20,253,-34,3751,-68,22,232
2017-01-11_15:30:20.003000,245,-52,3808,-26,-20,5
2017-01-11_15:30:20.007000,220,-17,3786,-38,7,-22
2017-01-11_15:30:20.010000,254,-14,3746,-58,249,7
2017-01-11_15:30:20.014000,236,-42,3769,-57,0,-250
2017-01-11_15:30:20.018000,226,-62,3811,-13,-253,219
2017-01-11_15:30:20.021000,247,-46,3774,-52,-1,-19
2017-01-11_15:30:20.025000,257,-22,3771,-70,247,227
2017-01-11_15:30:20.028000,194,-24,3779,-32,-21,-49
2017-01-11_15:30:20.032000,494,-46,3765,-45,-6,19
2017-01-11_15:30:20.036000,279,-37,3755,-67,-2,229
2017-01-11_15:30:20.040000,261,-31,3829,-32,-2,-4
2017-01-11_15:30:20.043000,227,-96,3801,-25,-256,-239
2017-01-11_15:30:20.047000,244,-43,3776,-70,-3,-28
2017-01-11_15:30:20.050000,257,-11,3751,-54,-249,-248
2017-01-11_15:30:20.054000,240,-32,3801,-48,-8,247
2017-01-11_15:30:20.057000,262,-58,3795,-40,-250,-6
2017-01-11_15:30:20.061000,506,-49,3780,-83,-249,-243
2017-01-11_15:30:20.065000,263,-24,3772,-66,-254,9
2017-01-11_15:30:20.068000,251,-79,3782,-24,-9,-17
2017-01-11_15:30:20.072000,237,-70,3729,-39,243,7
2017-01-11_15:30:20.076000,231,-54,3772,-81,-7,-254
2017-01-11_15:30:20.079000,228,-27,3752,-23,-24,-249
2017-01-11_15:30:20.083000,248,-48,3784,-42,-13,-12
2017-01-11_15:30:20.086000,238,-42,3782,-66,243,2
2017-01-11_15:30:20.090000,207,-49,3776,-36,-17,-15
2017-01-11_15:30:20.094000,261,-44,3733,-33,-238,-27
2017-01-11_15:30:20.097000,230,-66,3757,-72,25,-234
2017-01-11_15:30:20.101000,222,-35,3816,-57,-249,9
2017-01-11_15:30:20.105000,238,-51,3791,-39,-247,-242
2017-01-11_15:30:20.108000,273,-38,3749,-33,235,7
2017-01-11_15:30:20.112000,245,-33,3845,-73,17,-12
2017-01-11_15:30:20.115000,232,-10,3782,-77,-17,5
2017-01-11_15:30:20.119000,11,-50,3749,-15,-2,-248
2017-01-11_15:30:20.123000,213,-40,3810,-34,237,229
2017-01-11_15:30:20.126000,211,-42,3795,-67,-6,-9
2017-01-11_15:30:20.130000,220,-60,3790,-69,-12,27
2017-01-11_15:30:20.133000,245,-28,3760,-6,-239,216
2017-01-11_15:30:20.137000,198,-54,3776,-62,-10,255
2017-01-11_15:30:20.141000,232,-54,3760,-77,-10,-24
2017-01-11_15:30:20.144000,253,-46,3760,-38,-4,241
2017-01-11_15:30:20.148000,243,-19,3785,-50,232,-10
2017-01-11_15:30:20.152000,224,-46,3767,-76,-255,239
2017-01-11_15:30:20.155000,238,-49,3805,-40,-5,2
2017-01-11_15:30:20.159000,224,-52,3744,-30,-254,-11
2017-01-11_15:30:20.162000,239,-21,3751,-48,-251,255
2017-01-11_15:30:20.166000,244,-14,3772,-48,238,230
2017-01-11_15:30:20.170000,256,-71,3786,-38,-4,-5
2017-01-11_15:30:20.174000,238,-52,3755,-48,-244,239
2017-01-11_15:30:20.177000,222,-48,3728,-62,-14,221
2017-01-11_15:30:20.181000,234,-26,3741,-13,-256,7
2017-01-11_15:30:20.185000,223,-11,3791,-28,235,-2
2017-01-11_15:30:20.188000,227,-32,3784,-65,2,-247
2017-01-11_15:30:20.192000,252,-49,3774,-74,234,12
2017-01-11_15:30:20.196000,247,-53,3769,-33,-10,246
2017-01-11_15:30:20.199000,212,-20,3784,-18,-3,-27
2017-01-11_15:30:20.203000,246,-52,3733,-73,-1,-247
2017-01-11_15:30:20.206000,206,-22,3774,-78,-18,3
2017-01-11_15:30:20.210000,241,-31,3779,-52,8,-13
2017-01-11_15:30:20.214000,240,-21,3758,-49,-249,12
2017-01-11_15:30:20.217000,275,-45,3791,-60,14,235
2017-01-11_15:30:20.221000,230,-30,3766,-36,234,-23
2017-01-11_15:30:20.224000,220,-23,3777,-30,-7,251
2017-01-11_15:30:20.228000,250,-42,3751,-67,-6,-6
2017-01-11_15:30:20.232000,241,-29,3774,-47,-16,-19
2017-01-11_15:30:20.235000,224,-37,3782,-48,224,254
2017-01-11_15:30:20.239000,209,-73,3844,-68,-9,224
2017-01-11_15:30:20.243000,266,-18,3762,-73,-13,-251
2017-01-11_15:30:20.246000,248,-37,3774,-21,-11,234
2017-01-11_15:30:20.250000,224,-43,3799,-21,-33,-22
2017-01-11_15:30:20.253000,259,-35,3782,-67,-25,-254
2017-01-11_15:30:20.257000,239,-65,3767,-33,-2,238
2017-01-11_15:30:20.261000,246,-43,3774,-31,-21,-239
2017-01-11_15:30:20.264000,224,-39,3789,-68,-12,209
2017-01-11_15:30:20.268000,241,-74,3745,-56,241,-1
2017-01-11_15:30:20.272000,225,-52,3809,-25,-22,231
2017-01-11_15:30:20.275000,279,-39,3770,-14,-253,-29
2017-01-11_15:30:20.279000,224,-36,3791,-65,1,240
2017-01-11_15:30:20.283000,248,-31,3783,-57,223,-13
2017-01-11_15:30:20.286000,237,-37,3798,-15,-1,-25
2017-01-11_15:30:20.290000,263,-42,3762,-47,234,18
2017-01-11_15:30:20.293000,250,-49,3770,-68,-16,-19
2017-01-11_15:30:20.297000,233,-55,3778,-41,-9,4
2017-01-11_15:30:20.301000,229,-15,3773,-36,-255,1
2017-01-11_15:30:20.304000,236,-18,3754,-57,-242,-16
2017-01-11_15:30:20.308000,250,-40,3770,-25,-34,-6
2017-01-11_15:30:20.312000,262,-39,3785,-25,-21,-251
2017-01-11_15:30:20.315000,268,-39,3756,-47,246,-16
2017-01-11_15:30:20.319000,234,-57,3760,-74,-8,-9
2017-01-11_15:30:20.322000,251,-47,3791,-48,-8,227
2017-01-11_15:30:20.326000,231,-18,3768,-45,-238,235
2017-01-11_15:30:20.330000,243,-20,3739,-49,-28,-15
2017-01-11_15:30:20.333000,243,-24,3775,-52,-249,-243
2017-01-11_15:30:20.337000,229,-38,3776,-22,214,-6
2017-01-11_15:30:20.340000,254,-30,3791,-65,-17,-243
2017-01-11_15:30:20.344000,243,-43,3775,-66,-13,-244
2017-01-11_15:30:20.348000,262,-30,3786,-40,-14,-36
2017-01-11_15:30:20.351000,253,-66,3777,-29,-6,17
2017-01-11_15:30:20.355000,218,-57,3792,-63,-19,-16
2017-01-11_15:30:20.358000,208,-28,3778,-45,-253,-33
2017-01-11_15:30:20.362000,258,-62,3799,-24,-10,238
2017-01-11_15:30:20.366000,238,-48,3799,-41,246,-4
2017-01-11_15:30:20.369000,230,-18,3805,-55,-12,-11
2017-01-11_15:30:20.373000,227,-29,3767,-55,-1,-246
2017-01-11_15:30:20.377000,223,-57,3751,-29,-16,224
2017-01-11_15:30:20.380000,243,-27,3799,-47,-255,-23
2017-01-11_15:30:20.384000,4,-17,3753,-44,4,6
2017-01-11_15:30:20.387000,236,-50,3790,-46,244,-18
2017-01-11_15:30:20.391000,251,-53,3760,-55,-3,239
2017-01-11_15:30:20.395000,229,-48,3800,-71,228,-15
2017-01-11_15:30:20.398000,254,-51,3756,-40,-5,-9
2017-01-11_15:30:20.402000,263,-31,3790,-24,240,-4
2017-01-11_15:30:20.406000,260,-55,3787,-67,-13,238
2017-01-11_15:30:20.409000,241,-51,3808,-62,227,-4
2017-01-11_15:30:20.413000,511,-55,3761,-25,-7,238
2017-01-11_15:30:20.416000,244,-38,3740,-14,-12,-237
2017-01-11_15:30:20.420000,249,-63,3776,-81,2,-239
2017-01-11_15:30:20.424000,247,-50,3773,-23,-9,2
2017-01-11_15:30:20.427000,242,-42,3812,-34,-10,-233
2017-01-11_15:30:20.431000,212,-31,3784,-60,227,205
2017-01-11_15:30:20.435000,230,-58,3823,-77,243,-15
2017-01-11_15:30:20.438000,227,-44,3753,-26,246,219
2017-01-11_15:30:20.442000,216,-52,3748,-29,227,216
2017-01-11_15:30:20.445000,229,-40,3824,-46,-24,-4
2017-01-11_15:30:20.449000,259,-70,3759,-15,-24,224
2017-01-11_15:30:20.453000,275,-31,3727,-35,-255,234
2017-01-11_15:30:20.456000,215,-32,3770,-33,-12,181
2017-01-11_15:30:20.460000,215,-58,3787,-55,-26,-237
2017-01-11_15:30:20.464000,241,-59,3797,-38,-5,218
2017-01-11_15:30:20.467000,241,-40,3777,-52,-8,-246
2017-01-11_15:30:20.471000,211,-12,3800,-63,-9,229
2017-01-11_15:30:20.474000,267,-28,3744,-49,8,240
2017-01-11_15:30:20.478000,238,-51,3800,-8,230,-26
2017-01-11_15:30:20.482000,248,-2,3782,-59,-6,-235
2017-01-11_15:30:20.485000,236,-63,3768,-55,-17,-22
2017-01-11_15:30:20.489000,251,-31,3791,-32,-6,-228
2017-01-11_15:30:20.492000,218,-22,3797,-29,237,-18
2017-01-11_15:30:20.496000,222,-31,3762,-55,-8,-241
2017-01-11_15:30:20.500000,253,-35,3790,-46,-256,247
2017-01-11_15:30:20.503000,204,-34,3775,-30,18,-254
2017-01-11_15:30:20.507000,215,-29,3714,-43,-256,-8
2017-01-11_15:30:20.511000,236,-33,3796,-72,-1,-17
2017-01-11_15:30:20.514000,204,-21,3751,-47,-6,-12
2017-01-11_15:30:20.518000,249,-29,3788,-46,-6,214
2017-01-11_15:30:20.521000,487,-7,3723,-55,-9,-22
2017-01-11_15:30:20.525000,221,-70,3766,-62,-255,-241
2017-01-11_15:30:20.529000,244,-25,3785,-29,-256,-3
2017-01-11_15:30:20.532000,207,-35,3769,-37,223,-243
2017-01-11_15:30:20.536000,240,-57,3749,-53,-2,-255
2017-01-11_15:30:20.540000,220,-35,3771,-41,-13,-12
2017-01-11_15:30:20.543000,212,-43,3787,-20,245,240
2017-01-11_15:30:20.547000,258,-46,3796,-60,-2,226
2017-01-11_15:30:20.550000,233,-49,3743,-37,-14,-10
2017-01-11_15:30:20.554000,207,-44,3811,-35,-11,239
2017-01-11_15:30:20.558000,228,-34,3790,-53,231,-251
2017-01-11_15:30:20.561000,238,-56,3766,-68,250,-7
2017-01-11_15:30:20.565000,205,-44,3819,-20,-254,-243
2017-01-11_15:30:20.568000,223,-39,3790,-49,-24,234
2017-01-11_15:30:20.572000,264,-48,3792,-69,10,-3
2017-01-11_15:30:20.576000,246,-33,3786,-90,243,1
2017-01-11_15:30:20.579000,24,-36,3743,-40,0,-256
2017-01-11_15:30:20.583000,252,-43,3747,-24,-6,-21
2017-01-11_15:30:20.587000,228,-49,3774,-72,-38,-234
2017-01-11_15:30:20.590000,211,-27,3760,-38,-8,-6
2017-01-11_15:30:20.594000,274,-30,3777,-23,231,-6
2017-01-11_15:30:20.597000,226,-35,3799,-66,-255,-9
2017-01-11_15:30:20.601000,258,-66,3794,-53,-32,-246
2017-01-11_15:30:20.605000,240,-35,3757,-16,-251,-16
2017-01-11_15:30:20.608000,247,-22,3790,-49,1,-241
2017-01-11_15:30:20.612000,215,-26,3809,-70,-18,1
2017-01-11_15:30:20.616000,222,-20,3793,-31,0,-253
2017-01-11_15:30:20.619000,505,-34,3780,-23,235,16
2017-01-11_15:30:20.623000,251,-32,3768,-52,-20,-10
2017-01-11_15:30:20.626000,267,-31,3803,-67,235,-3
2017-01-11_15:30:20.630000,252,-40,3731,-26,-19,11
2017-01-11_15:30:20.634000,232,-24,3782,-38,240,-21
2017-01-11_15:30:20.637000,238,-47,3814,-49,-2,-255
2017-01-11_15:30:20.641000,237,-43,3791,-41,-253,238
2017-01-11_15:30:20.644000,207,-63,3815,-37,-11,-255
2017-01-11_15:30:20.648000,207,-36,3758,-64,-8,-28
2017-01-11_15:30:20.652000,232,-51,3814,-66,-6,-213
2017-01-11_15:30:20.655000,240,-41,3796,-14,245,-34
2017-01-11_15:30:20.659000,252,-49,3798,-52,-1,-6
2017-01-11_15:30:20.663000,248,-29,3757,-48,253,-245
2017-01-11_15:30:20.666000,247,-51,3766,-40,238,-4
2017-01-11_15:30:20.670000,241,-46,3764,-30,-6,-4
2017-01-11_15:30:20.673000,263,-50,3751,-49,-19,-5
2017-01-11_15:30:20.677000,511,-41,3760,-72,242,-27
2017-01-11_15:30:20.681000,240,-25,3746,-32,-6,-17
2017-01-11_15:30:20.684000,240,-60,3784,-45,-254,239
2017-01-11_15:30:20.688000,255,-49,3787,-75,-251,-27
2017-01-11_15:30:20.692000,252,-35,3777,-43,-7,-14
2017-01-11_15:30:20.696000,223,-57,3753,-47,-255,244
2017-01-11_15:30:20.699000,237,-51,3812,-41,18,-3
2017-01-11_15:30:20.703000,242,-32,3807,-65,-251,-27
2017-01-11_15:30:20.707000,236,-58,3737,-26,-4,-239
2017-01-11_15:30:20.710000,230,-25,3790,-29,-253,-26
2017-01-11_15:30:20.714000,243,-62,3773,-53,2,-229
2017-01-11_15:30:20.717000,246,-46,3798,-57,228,1
2017-01-11_15:30:20.721000,230,-23,3772,-22,-1,-12
2017-01-11_15:30:20.725000,251,-48,3756,-49,-7,-256
2017-01-11_15:30:20.728000,267,-43,3791,-71,-3,247
2017-01-11_15:30:20.732000,249,-44,3818,-45,-246,-47
2017-01-11_15:30:20.735000,243,-63,3774,-31,-2,-234
2017-01-11_15:30:20.739000,258,-64,3809,-51,-246,-36
2017-01-11_15:30:20.743000,231,-54,3794,-57,-15,-9
2017-01-11_15:30:20.746000,249,-36,3740,-18,-247,-14
2017-01-11_15:30:20.750000,244,-49,3785,-33,-11,-227
2017-01-11_15:30:20.754000,244,-52,3778,-74,-8,-50
2017-01-11_15:30:20.757000,245,-29,3790,-20,-9,-231
2017-01-11_15:30:20.761000,254,-45,3796,-33,235,-10
2017-01-11_15:30:20.765000,223,-28,3744,-46,-16,-235
2017-01-11_15:30:20.768000,239,-59,3778,-64,238,-12
2017-01-11_15:30:20.772000,238,-35,3781,-25,-11,-246
2017-01-11_15:30:20.775000,267,-42,3745,-13,-17,-12
2017-01-11_15:30:20.779000,230,-23,3776,-88,-14,-4
2017-01-11_15:30:20.783000,240,-55,3787,-38,-5,-31
2017-01-11_15:30:20.786000,236,-28,3718,-20,240,-23
2017-01-11_15:30:20.790000,224,-44,3755,-52,-5,-4
2017-01-11_15:30:20.793000,240,-51,3777,-73,-18,-3
2017-01-11_15:30:20.797000,224,-45,3770,-42,-19,232
2017-01-11_15:30:20.801000,203,-36,3786,-26,-15,-250
2017-01-11_15:30:20.804000,231,-38,3773,-51,239,0
2017-01-11_15:30:20.808000,226,-40,3779,-41,-247,-16
2017-01-11_15:30:20.812000,243,-58,3794,-16,-255,247
2017-01-11_15:30:20.815000,259,-47,3779,-53,-8,-25
2017-01-11_15:30:20.819000,251,-48,3727,-70,240,-24
2017-01-11_15:30:20.822000,241,-29,3799,-39,-18,-249
2017-01-11_15:30:20.826000,254,-48,3749,-31,-5,-9
2017-01-11_15:30:20.830000,220,-52,3786,-78,-248,-9
2017-01-11_15:30:20.833000,238,-29,3759,-49,-253,236
2017-01-11_15:30:20.837000,247,-38,3760,-23,-247,-10
2017-01-11_15:30:20.841000,231,-66,3771,-59,-10,-244
2017-01-11_15:30:20.844000,238,-37,3728,-70,-253,17
2017-01-11_15:30:20.848000,231,-51,3763,-30,235,237
2017-01-11_15:30:20.851000,233,-66,3783,-38,-246,-22
2017-01-11_15:30:20.855000,221,-40,3775,-61,-26,239
2017-01-11_15:30:20.859000,238,-28,3751,-53,241,-21
2017-01-11_15:30:20.862000,5,-37,3776,-22,-20,-26
2017-01-11_15:30:20.866000,232,-23,3757,-29,-10,-13
2017-01-11_15:30:20.869000,244,-61,3821,-62,-15,-4
2017-01-11_15:30:20.873000,499,-55,3751,-52,244,-18
2017-01-11_15:30:20.877000,245,-56,3742,-37,-6,244
2017-01-11_15:30:20.880000,231,-42,3824,-69,-9,-19
2017-01-11_15:30:20.884000,251,-52,3803,-39,-6,244
2017-01-11_15:30:20.888000,227,-44,3733,-39,-1,235
2017-01-11_15:30:20.891000,13,-60,3752,-49,-3,-252
2017-01-11_15:30:20.895000,219,-57,3771,-67,-237,-30
2017-01-11_15:30:20.898000,230,-26,3789,-35,-17,-243
2017-01-11_15:30:20.902000,246,-49,3767,-42,-5,14
2017-01-11_15:30:20.906000,210,-43,3770,-67,-1,-7
2017-01-11_15:30:20.909000,249,-40,3753,-44,-10,234
2017-01-11_15:30:20.913000,215,-23,3757,-39,-17,-36
2017-01-11_15:30:20.917000,234,-43,3765,-69,-11,232
2017-01-11_15:30:20.920000,232,-31,3748,-62,-7,-6
2017-01-11_15:30:20.924000,238,-37,3760,-48,-249,-252
2017-01-11_15:30:20.927000,247,-63,3797,-15,-13,-245
2017-01-11_15:30:20.931000,494,-65,3785,-72,-2,-20
2017-01-11_15:30:20.935000,231,-49,3819,-72,-14,-8
2017-01-11_15:30:20.938000,213,-43,3776,-24,-255,-255
2017-01-11_15:30:20.942000,236,-41,3739,-55,-255,243
2017-01-11_15:30:20.945000,235,-18,3818,-66,-248,-13
2017-01-11_15:30:20.949000,229,-51,3809,-33,-13,-5
2017-01-11_15:30:20.953000,237,-40,3758,-31,-22,253
2017-01-11_15:30:20.956000,251,-42,3784,-72,-241,-18
2017-01-11_15:30:20.960000,497,-37,3776,-62,-9,-217
2017-01-11_15:30:20.964000,244,-34,3781,-37,-8,-3
2017-01-11_15:30:20.967000,251,-30,3739,-51,-14,-6
2017-01-11_15:30:20.971000,221,-39,3753,-80,-5,-23
2017-01-11_15:30:20.974000,265,-30,3760,-49,-245,-10
2017-01-11_15:30:20.978000,232,-50,3764,-28,-7,-247
2017-01-11_15:30:20.982000,230,-29,3766,-45,3,-2
2017-01-11_15:30:20.985000,246,-26,3777,-74,226,13
2017-01-11_15:30:20.989000,230,-46,3767,-22,4,-248
2017-01-11_15:30:20.992000,217,-43,3759,-10,238,3
2017-01-11_15:30:20.996000,234,-75,3765,-72,-14,-10
2017-01-11_15:30:21,240,-56,3766,-59,-3,-21
2017-01-11_15:30:21.003000,229,-46,3774,-35,-3,-225
2017-01-11_15:30:21.007000,223,-37,3757,-58,-256,-25
2017-01-11_15:30:21.011000,244,-42,3753,-45,5,-17
2017-01-11_15:30:21.014000,235,-42,3788,-58,-7,-2
2017-01-11_15:30:21.018000,228,-52,3816,-30,228,-250
2017-01-11_15:30:21.021000,261,-61,3796,-55,-1,-24
2017-01-11_15:30:21.025000,259,-28,3765,-44,18,-243
2017-01-11_15:30:21.029000,227,-34,3818,-3,-15,-3
2017-01-11_15:30:21.032000,228,-63,3784,-44,-244,-246
2017-01-11_15:30:21.036000,246,-49,3789,-67,-18,228
2017-01-11_15:30:21.040000,232,-35,3794,-42,-248,221
2017-01-11_15:30:21.043000,239,-38,3781,-43,249,233
2017-01-11_15:30:21.047000,259,-25,3780,-56,-6,237
2017-01-11_15:30:21.050000,259,-34,3786,-80,-254,-17
