time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:36:19.041,0,0,0,0,0,0
2017-01-13_14:36:19.045,0,0,0,0,0,0
2017-01-13_14:36:19.048,0,0,0,0,0,0
2017-01-13_14:36:19.052,0,0,0,0,0,0
2017-01-13_14:36:19.055,0,0,0,0,0,0
2017-01-13_14:36:19.059,0,0,0,0,0,0
2017-01-13_14:36:19.063,0,0,0,0,0,0
2017-01-13_14:36:19.066,0,0,0,0,0,0
2017-01-13_14:36:19.070,0,0,0,0,0,0
2017-01-13_14:36:19.074,0,0,0,0,0,0
2017-01-13_14:36:19.078,0,0,0,0,0,0
2017-01-13_14:36:19.081,0,0,0,0,0,0
2017-01-13_14:36:19.085,0,0,0,0,0,0
2017-01-13_14:36:19.088,0,0,0,0,0,0
2017-01-13_14:36:19.092,0,0,0,0,0,0
2017-01-13_14:36:20.997,0,0,0,0,0,0
2017-01-13_14:36:21.001,0,0,0,0,0,0
2017-01-13_14:36:21.004,0,0,0,0,0,0
2017-01-13_14:36:21.008,0,0,0,0,0,0
2017-01-13_14:36:21.011,0,0,0,0,0,0
2017-01-13_14:36:21.015,0,0,0,0,0,0
2017-01-13_14:36:21.019,0,0,0,0,0,0
2017-01-13_14:36:21.022,0,0,0,0,0,0
2017-01-13_14:36:21.026,0,0,0,0,0,0
2017-01-13_14:36:21.030,0,0,0,0,0,0
2017-01-13_14:36:21.033,0,0,0,0,0,0
2017-01-13_14:36:21.037,0,0,0,0,0,0
2017-01-13_14:36:21.040,0,0,0,0,0,0
2017-01-13_14:36:21.044,0,0,0,0,0,0
2017-01-13_14:36:21.048,0,0,0,0,0,0
2017-01-13_14:36:21.051,0,0,0,0,0,0
2017-01-13_14:36:21.055,0,0,0,0,0,0
2017-01-13_14:36:21.058,0,0,0,0,0,0
2017-01-13_14:36:21.062,0,0,0,0,0,0
2017-01-13_14:36:21.065,0,0,0,0,0,0
2017-01-13_14:36:21.069,0,0,0,0,0,0
2017-01-13_14:36:21.073,0,0,0,0,0,0
2017-01-13_14:36:21.076,0,0,0,0,0,0
2017-01-13_14:36:21.080,0,0,0,0,0,0
2017-01-13_14:36:21.084,0,0,0,0,0,0
2017-01-13_14:36:21.088,0,0,0,0,0,0
2017-01-13_14:36:21.091,0,0,0,0,0,0
2017-01-13_14:36:21.095,0,0,0,0,0,0
2017-01-13_14:36:21.098,0,0,0,0,0,0
2017-01-13_14:36:21.102,0,0,0,0,0,0
2017-01-13_14:36:21.105,0,0,0,0,0,0
2017-01-13_14:36:21.109,0,0,0,0,0,0
2017-01-13_14:36:21.113,0,0,0,0,0,0
2017-01-13_14:36:21.116,0,0,0,0,0,0
2017-01-13_14:36:21.120,0,0,0,0,0,0
2017-01-13_14:36:21.123,0,0,0,0,0,0
2017-01-13_14:36:21.127,0,0,0,0,0,0
2017-01-13_14:36:21.131,0,0,0,0,0,0
2017-01-13_14:36:21.134,0,0,0,0,0,0
2017-01-13_14:36:21.138,0,0,0,0,0,0
2017-01-13_14:36:21.141,0,0,0,0,0,0
2017-01-13_14:36:21.145,0,0,0,0,0,0
2017-01-13_14:36:21.149,0,0,0,0,0,0
2017-01-13_14:36:21.152,0,0,0,0,0,0
2017-01-13_14:36:21.156,0,0,0,0,0,0
2017-01-13_14:36:21.159,0,0,0,0,0,0
2017-01-13_14:36:21.163,0,0,0,0,0,0
2017-01-13_14:36:21.167,0,0,0,0,0,0
2017-01-13_14:36:21.170,0,0,0,0,0,0
2017-01-13_14:36:21.174,0,0,0,0,0,0
2017-01-13_14:36:21.177,0,0,0,0,0,0
2017-01-13_14:36:21.181,0,0,0,0,0,0
2017-01-13_14:36:21.185,0,0,0,0,0,0
2017-01-13_14:36:21.189,0,0,0,0,0,0
2017-01-13_14:36:21.193,0,0,0,0,0,0
2017-01-13_14:36:21.196,0,0,0,0,0,0
2017-01-13_14:36:21.199,0,0,0,0,0,0
2017-01-13_14:36:21.203,0,0,0,0,0,0
2017-01-13_14:36:21.206,0,0,0,0,0,0
2017-01-13_14:36:21.210,0,0,0,0,0,0
2017-01-13_14:36:21.214,0,0,0,0,0,0
2017-01-13_14:36:21.217,0,0,0,0,0,0
2017-01-13_14:36:21.222,0,0,0,0,0,0
2017-01-13_14:36:21.224,0,0,0,0,0,0
2017-01-13_14:36:21.229,0,0,0,0,0,0
2017-01-13_14:36:21.232,0,0,0,0,0,0
2017-01-13_14:36:21.236,0,0,0,0,0,0
2017-01-13_14:36:21.240,0,0,0,0,0,0
2017-01-13_14:36:21.243,0,0,0,0,0,0
2017-01-13_14:36:21.247,0,0,0,0,0,0
2017-01-13_14:36:21.250,0,0,0,0,0,0
2017-01-13_14:36:21.254,0,0,0,0,0,0
2017-01-13_14:36:21.258,0,0,0,0,0,0
2017-01-13_14:36:21.261,0,0,0,0,0,0
2017-01-13_14:36:21.265,0,0,0,0,0,0
2017-01-13_14:36:21.268,0,0,0,0,0,0
2017-01-13_14:36:21.272,0,0,0,0,0,0
2017-01-13_14:36:21.276,0,0,0,0,0,0
2017-01-13_14:36:21.279,0,0,0,0,0,0
2017-01-13_14:36:21.283,0,0,0,0,0,0
2017-01-13_14:36:21.286,0,0,0,0,0,0
2017-01-13_14:36:21.290,0,0,0,0,0,0
2017-01-13_14:36:21.294,0,0,0,0,0,0
2017-01-13_14:36:21.297,0,0,0,0,0,0
2017-01-13_14:36:21.300,0,0,0,0,0,0
2017-01-13_14:36:21.304,0,0,0,0,0,0
2017-01-13_14:36:21.307,0,0,0,0,0,0
2017-01-13_14:36:21.311,0,0,0,0,0,0
2017-01-13_14:36:21.315,0,0,0,0,0,0
2017-01-13_14:36:21.318,0,0,0,0,0,0
2017-01-13_14:36:21.322,0,0,0,0,0,0
2017-01-13_14:36:21.325,0,0,0,0,0,0
2017-01-13_14:36:21.329,0,0,0,0,0,0
2017-01-13_14:36:21.334,0,0,0,0,0,0
2017-01-13_14:36:21.337,0,0,0,0,0,0
2017-01-13_14:36:21.341,0,0,0,0,0,0
2017-01-13_14:36:21.344,0,0,0,0,0,0
2017-01-13_14:36:21.348,0,0,0,0,0,0
2017-01-13_14:36:21.351,0,0,0,0,0,0
2017-01-13_14:36:21.355,0,0,0,0,0,0
2017-01-13_14:36:21.359,0,0,0,0,0,0
2017-01-13_14:36:21.362,0,0,0,0,0,0
2017-01-13_14:36:21.366,0,0,0,0,0,0
2017-01-13_14:36:21.369,0,0,0,0,0,0
2017-01-13_14:36:21.373,0,0,0,0,0,0
2017-01-13_14:36:21.377,0,0,0,0,0,0
2017-01-13_14:36:21.380,0,0,0,0,0,0
2017-01-13_14:36:21.384,0,0,0,0,0,0
2017-01-13_14:36:21.387,0,0,0,0,0,0
2017-01-13_14:36:21.391,0,0,0,0,0,0
2017-01-13_14:36:21.394,0,0,0,0,0,0
2017-01-13_14:36:21.398,0,0,0,0,0,0
2017-01-13_14:36:21.402,0,0,0,0,0,0
2017-01-13_14:36:21.405,0,0,0,0,0,0
2017-01-13_14:36:21.409,0,0,0,0,0,0
2017-01-13_14:36:21.413,0,0,0,0,0,0
2017-01-13_14:36:21.416,0,0,0,0,0,0
2017-01-13_14:36:21.420,0,0,0,0,0,0
2017-01-13_14:36:21.423,0,0,0,0,0,0
2017-01-13_14:36:21.427,0,0,0,0,0,0
2017-01-13_14:36:21.430,0,0,0,0,0,0
2017-01-13_14:36:21.434,0,0,0,0,0,0
2017-01-13_14:36:21.438,0,0,0,0,0,0
2017-01-13_14:36:21.441,0,0,0,0,0,0
2017-01-13_14:36:21.445,0,0,0,0,0,0
2017-01-13_14:36:21.448,0,0,0,0,0,0
2017-01-13_14:36:21.452,0,0,0,0,0,0
2017-01-13_14:36:21.456,0,0,0,0,0,0
2017-01-13_14:36:21.459,0,0,0,0,0,0
2017-01-13_14:36:21.463,0,0,0,0,0,0
2017-01-13_14:36:21.466,0,0,0,0,0,0
2017-01-13_14:36:21.470,0,0,0,0,0,0
2017-01-13_14:36:21.473,0,0,0,0,0,0
2017-01-13_14:36:21.478,0,0,0,0,0,0
2017-01-13_14:36:21.482,0,0,0,0,0,0
2017-01-13_14:36:21.485,0,0,0,0,0,0
2017-01-13_14:36:21.489,0,0,0,0,0,0
2017-01-13_14:36:21.492,0,0,0,0,0,0
2017-01-13_14:36:21.496,0,0,0,0,0,0
2017-01-13_14:36:21.500,0,0,0,0,0,0
2017-01-13_14:36:21.503,0,0,0,0,0,0
2017-01-13_14:36:21.507,0,0,0,0,0,0
2017-01-13_14:36:21.510,0,0,0,0,0,0
2017-01-13_14:36:21.514,0,0,0,0,0,0
2017-01-13_14:36:21.518,0,0,0,0,0,0
2017-01-13_14:36:21.521,0,0,0,0,0,0
2017-01-13_14:36:21.525,0,0,0,0,0,0
2017-01-13_14:36:21.528,0,0,0,0,0,0
2017-01-13_14:36:21.532,0,0,0,0,0,0
2017-01-13_14:36:21.536,0,0,0,0,0,0
2017-01-13_14:36:21.539,0,0,0,0,0,0
2017-01-13_14:36:21.543,0,0,0,0,0,0
2017-01-13_14:36:21.546,0,0,0,0,0,0
2017-01-13_14:36:21.550,0,0,0,0,0,0
2017-01-13_14:36:21.554,0,0,0,0,0,0
2017-01-13_14:36:21.557,0,0,0,0,0,0
2017-01-13_14:36:21.561,0,0,0,0,0,0
2017-01-13_14:36:21.564,0,0,0,0,0,0
2017-01-13_14:36:21.568,0,0,0,0,0,0
2017-01-13_14:36:21.572,0,0,0,0,0,0
2017-01-13_14:36:21.575,0,0,0,0,0,0
2017-01-13_14:36:21.579,0,0,0,0,0,0
2017-01-13_14:36:21.583,0,0,0,0,0,0
2017-01-13_14:36:21.586,0,0,0,0,0,0
2017-01-13_14:36:21.590,0,0,0,0,0,0
2017-01-13_14:36:21.594,0,0,0,0,0,0
2017-01-13_14:36:21.597,0,0,0,0,0,0
2017-01-13_14:36:21.601,0,0,0,0,0,0
2017-01-13_14:36:21.604,0,0,0,0,0,0
2017-01-13_14:36:21.608,0,0,0,0,0,0
2017-01-13_14:36:21.612,0,0,0,0,0,0
2017-01-13_14:36:21.615,0,0,0,0,0,0
2017-01-13_14:36:21.619,0,0,0,0,0,0
2017-01-13_14:36:21.622,0,0,0,0,0,0
2017-01-13_14:36:21.626,0,0,0,0,0,0
2017-01-13_14:36:21.630,0,0,0,0,0,0
2017-01-13_14:36:21.633,0,0,0,0,0,0
2017-01-13_14:36:21.637,0,0,0,0,0,0
2017-01-13_14:36:21.641,0,0,0,0,0,0
2017-01-13_14:36:21.644,0,0,0,0,0,0
2017-01-13_14:36:21.648,0,0,0,0,0,0
2017-01-13_14:36:21.651,0,0,0,0,0,0
2017-01-13_14:36:21.655,0,0,0,0,0,0
2017-01-13_14:36:21.659,0,0,0,0,0,0
2017-01-13_14:36:21.662,0,0,0,0,0,0
2017-01-13_14:36:21.665,0,0,0,0,0,0
2017-01-13_14:36:21.669,0,0,0,0,0,0
2017-01-13_14:36:21.673,0,0,0,0,0,0
2017-01-13_14:36:21.676,0,0,0,0,0,0
2017-01-13_14:36:21.680,0,0,0,0,0,0
2017-01-13_14:36:21.683,0,0,0,0,0,0
2017-01-13_14:36:21.687,0,0,0,0,0,0
2017-01-13_14:36:21.691,0,0,0,0,0,0
2017-01-13_14:36:21.695,0,0,0,0,0,0
2017-01-13_14:36:21.698,0,0,0,0,0,0
2017-01-13_14:36:21.701,0,0,0,0,0,0
2017-01-13_14:36:21.705,0,0,0,0,0,0
2017-01-13_14:36:21.709,0,0,0,0,0,0
2017-01-13_14:36:21.712,0,0,0,0,0,0
2017-01-13_14:36:21.716,0,0,0,0,0,0
2017-01-13_14:36:21.720,0,0,0,0,0,0
2017-01-13_14:36:21.723,0,0,0,0,0,0
2017-01-13_14:36:21.727,0,0,0,0,0,0
2017-01-13_14:36:21.730,0,0,0,0,0,0
2017-01-13_14:36:21.734,0,0,0,0,0,0
2017-01-13_14:36:21.737,0,0,0,0,0,0
2017-01-13_14:36:21.741,0,0,0,0,0,0
2017-01-13_14:36:21.745,0,0,0,0,0,0
2017-01-13_14:36:21.748,0,0,0,0,0,0
2017-01-13_14:36:21.752,0,0,0,0,0,0
2017-01-13_14:36:21.755,0,0,0,0,0,0
2017-01-13_14:36:21.759,0,0,0,0,0,0
2017-01-13_14:36:21.763,0,0,0,0,0,0
2017-01-13_14:36:21.766,0,0,0,0,0,0
2017-01-13_14:36:21.770,0,0,0,0,0,0
2017-01-13_14:36:21.773,0,0,0,0,0,0
2017-01-13_14:36:21.777,0,0,0,0,0,0
2017-01-13_14:36:21.781,0,0,0,0,0,0
2017-01-13_14:36:21.785,0,0,0,0,0,0
2017-01-13_14:36:21.789,0,0,0,0,0,0
2017-01-13_14:36:21.792,0,0,0,0,0,0
2017-01-13_14:36:21.796,0,0,0,0,0,0
2017-01-13_14:36:21.799,0,0,0,0,0,0
2017-01-13_14:36:21.803,0,0,0,0,0,0
2017-01-13_14:36:21.807,0,0,0,0,0,0
2017-01-13_14:36:21.810,0,0,0,0,0,0
2017-01-13_14:36:21.814,0,0,0,0,0,0
2017-01-13_14:36:21.817,0,0,0,0,0,0
2017-01-13_14:36:21.821,0,0,0,0,0,0
2017-01-13_14:36:21.825,0,0,0,0,0,0
2017-01-13_14:36:21.828,0,0,0,0,0,0
2017-01-13_14:36:21.832,0,0,0,0,0,0
2017-01-13_14:36:21.836,0,0,0,0,0,0
2017-01-13_14:36:21.839,0,0,0,0,0,0
2017-01-13_14:36:21.843,0,0,0,0,0,0
2017-01-13_14:36:21.846,0,0,0,0,0,0
2017-01-13_14:36:21.850,0,0,0,0,0,0
2017-01-13_14:36:21.853,0,0,0,0,0,0
2017-01-13_14:36:21.857,0,0,0,0,0,0
2017-01-13_14:36:21.861,0,0,0,0,0,0
2017-01-13_14:36:21.864,0,0,0,0,0,0
2017-01-13_14:36:21.868,0,0,0,0,0,0
2017-01-13_14:36:21.871,0,0,0,0,0,0
2017-01-13_14:36:21.875,0,0,0,0,0,0
2017-01-13_14:36:21.879,0,0,0,0,0,0
2017-01-13_14:36:21.883,0,0,0,0,0,0
2017-01-13_14:36:21.886,0,0,0,0,0,0
2017-01-13_14:36:21.890,0,0,0,0,0,0
2017-01-13_14:36:21.894,0,0,0,0,0,0
2017-01-13_14:36:21.897,0,0,0,0,0,0
2017-01-13_14:36:21.901,0,0,0,0,0,0
2017-01-13_14:36:21.904,0,0,0,0,0,0
2017-01-13_14:36:21.908,0,0,0,0,0,0
2017-01-13_14:36:21.911,0,0,0,0,0,0
2017-01-13_14:36:21.915,0,0,0,0,0,0
2017-01-13_14:36:21.919,0,0,0,0,0,0
2017-01-13_14:36:21.922,0,0,0,0,0,0
2017-01-13_14:36:21.926,0,0,0,0,0,0
2017-01-13_14:36:21.930,0,0,0,0,0,0
2017-01-13_14:36:21.933,0,0,0,0,0,0
2017-01-13_14:36:21.937,0,0,0,0,0,0
2017-01-13_14:36:21.940,0,0,0,0,0,0
2017-01-13_14:36:21.944,0,0,0,0,0,0
2017-01-13_14:36:21.947,0,0,0,0,0,0
2017-01-13_14:36:21.951,0,0,0,0,0,0
2017-01-13_14:36:21.955,0,0,0,0,0,0
2017-01-13_14:36:21.958,0,0,0,0,0,0
2017-01-13_14:36:21.962,0,0,0,0,0,0
2017-01-13_14:45:33.948,-205,-238,4251,-69,167,-20
2017-01-13_14:45:33.951,-362,383,4522,-157,139,231
2017-01-13_14:45:33.955,-485,-92,4505,-155,166,15
2017-01-13_14:45:33.958,-182,-218,4205,-158,31,-14
2017-01-13_14:45:33.962,-297,-92,3980,-176,83,242
2017-01-13_14:45:33.966,226,-79,4134,-142,86,-14
2017-01-13_14:45:33.969,-95,-57,4129,-142,25,-38
2017-01-13_14:45:33.973,-99,-81,3941,-113,33,-228
2017-01-13_14:45:33.976,4,-70,3937,-121,248,203
2017-01-13_14:45:33.980,55,-95,3944,-133,-79,-85
2017-01-13_14:45:33.984,-128,-129,3622,-148,70,201
2017-01-13_14:45:33.987,10,26,4148,-198,49,-233
2017-01-13_14:45:33.992,201,92,3859,-177,42,234
2017-01-13_14:45:33.995,231,-46,3962,-156,44,-65
2017-01-13_14:45:33.999,166,-157,3987,-159,70,-35
2017-01-13_14:45:34.002,37,-63,3731,-144,12,-9
2017-01-13_14:45:34.006,-78,-78,3814,-181,46,9
2017-01-13_14:45:34.009,30,-73,3874,-192,36,6
2017-01-13_14:45:34.013,-244,-89,3901,-214,64,228
2017-01-13_14:45:34.017,-146,-123,3867,-164,54,22
2017-01-13_14:45:34.020,-151,-150,4082,-197,59,-231
2017-01-13_14:45:34.024,-157,-135,3869,-150,47,-24
2017-01-13_14:45:34.028,-231,-121,3886,-148,28,234
2017-01-13_14:45:34.031,-160,-147,3925,-163,22,5
2017-01-13_14:45:34.035,-143,-149,3930,-173,-5,240
2017-01-13_14:45:34.038,-103,-163,3964,-157,248,-10
2017-01-13_14:45:34.042,-76,-151,3896,-130,3,-71
2017-01-13_14:45:34.046,-44,-164,3896,-101,-40,166
2017-01-13_14:45:34.049,-18,-142,3952,-99,-256,-62
2017-01-13_14:45:34.053,-129,-93,3945,-94,-1,217
2017-01-13_14:45:34.056,-179,-159,3976,-70,-23,-13
2017-01-13_14:45:34.060,-177,-212,3918,-120,-41,-48
2017-01-13_14:45:34.064,-180,-213,3987,-80,-64,-46
2017-01-13_14:45:34.067,-170,-125,4058,-94,-52,-205
2017-01-13_14:45:34.071,193,-89,3942,-100,-86,-35
2017-01-13_14:45:34.075,107,-134,3988,-54,-143,-60
2017-01-13_14:45:34.078,386,-233,3780,-1,-194,-18
2017-01-13_14:45:34.082,-347,-82,3555,-35,-237,-76
2017-01-13_14:45:34.085,-255,-175,3432,-59,-199,-63
2017-01-13_14:45:34.089,-578,-116,3601,-52,-226,-97
2017-01-13_14:36:11.704,-62,-33,3801,-106,-18,-48
2017-01-13_14:45:34.096,589,14,3768,-30,-737,-53
2017-01-13_14:45:34.100,-7001,-397,2255,55,390,-214
2017-01-13_14:45:34.103,-5418,-1158,3449,135,768,215
2017-01-13_14:45:34.107,-3902,-198,7614,30,696,133
2017-01-13_14:45:34.111,-686,-190,6186,-204,841,147
2017-01-13_14:45:34.114,-1006,-105,5447,-50,170,27
